lat,lon,alt,time
59.89211,0.0,12.85195,19210.424
59.900314,1.0,12.8375845,19229.994
59.90628,2.0,12.839341,19291.959
59.906174,3.0,12.835408,19181.17
59.90939,4.0,12.829237,19175.648
59.90805,5.0,12.817928,19132.123
59.906742,6.0,12.814859,19078.295
59.911026,7.0,12.815726,19051.846
59.909294,8.0,12.805348,19002.557
59.91256,9.0,12.798294,19010.773
59.91507,10.0,12.793539,18941.393
59.916077,11.0,12.790853,18938.336
59.921112,12.0,12.7878065,18921.102
59.920074,13.0,12.784807,18840.14
59.9165,14.0,12.769608,18822.576
59.920452,15.0,12.771913,18792.541
59.918045,16.0,12.765189,18750.97
59.924,17.0,12.756001,18740.303
59.925995,18.0,12.751029,18703.9
59.923473,19.0,12.752201,18668.537
59.927395,20.0,12.745081,18613.736
59.927773,21.0,12.741242,18582.701
59.92923,22.0,12.729026,18541.096
59.928265,23.0,12.730956,18565.928
59.92881,24.0,12.719304,18500.166
59.933823,25.0,12.722212,18467.758
59.936832,26.0,12.713677,18446.242
59.933483,27.0,12.7052765,18387.604
59.934586,28.0,12.703205,18417.217
59.937794,29.0,12.69947,18371.547
59.93471,30.0,12.693218,18330.818
59.940643,31.0,12.68212,18274.229
59.93986,32.0,12.684572,18238.195
59.940998,33.0,12.678885,18229.191
59.940647,34.0,12.67164,18142.865
59.942028,35.0,12.670224,18173.389
59.941372,36.0,12.662888,18116.26
59.945087,37.0,12.651897,18101.262
59.944466,38.0,12.649943,18104.826
59.94777,39.0,12.64504,18027.082
59.952705,40.0,12.638106,18002.346
59.947052,41.0,12.641722,17963.86
59.944313,42.0,12.631304,17912.482
59.950584,43.0,12.621816,17923.61
59.952347,44.0,12.617588,17841.453
59.951492,45.0,12.609314,17846.588
59.956524,46.0,12.61522,17867.361
59.95648,47.0,12.605183,17772.113
59.961975,48.0,12.60145,17789.729
59.958145,49.0,12.596502,17725.049
59.958763,50.0,12.588057,17704.8
59.962265,51.0,12.581665,17678.734
59.96392,52.0,12.576912,17635.484
59.962337,53.0,12.571851,17627.744
59.96639,54.0,12.570971,17594.625
59.965996,55.0,12.565492,17555.088
59.969563,56.0,12.561041,17540.277
59.971462,57.0,12.555982,17523.348
59.972572,58.0,12.549198,17485.068
59.974716,59.0,12.544777,17458.814
59.97461,60.0,12.539634,17392.814
59.977524,61.0,12.535986,17410.11
59.976555,62.0,12.532548,17340.338
59.977615,63.0,12.526074,17354.625
59.980827,64.0,12.523905,17315.27
59.979984,65.0,12.519583,17305.324
59.98478,66.0,12.51434,17265.908
59.98558,67.0,12.506485,17268.863
59.985313,68.0,12.502089,17215.42
59.9896,69.0,12.500885,17226.938
59.98885,70.0,12.492953,17138.336
59.99158,71.0,12.49235,17162.674
59.99376,72.0,12.486593,17118.967
59.993755,73.0,12.483314,17081.041
59.994778,74.0,12.477736,17064.13
59.996178,75.0,12.476838,17059.137
59.99633,76.0,12.471582,17045.43
60.000343,77.0,12.465013,16986.72
60.000404,78.0,12.458831,16968.559
59.999786,79.0,12.45713,16963.998
60.0026,80.0,12.449629,16967.715
60.002663,81.0,12.44695,16910.818
60.00246,82.0,12.439094,16908.928
60.005527,83.0,12.436557,16835.56
60.007935,84.0,12.427414,16846.861
60.009987,85.0,12.423198,16789.098
60.01421,86.0,12.420888,16811.469
60.01186,87.0,12.419924,16782.17
60.011955,88.0,12.415759,16727.613
60.01468,89.0,12.409442,16717.926
60.01775,90.0,12.40456,16718.855
60.019375,91.0,12.394607,16641.725
60.02272,92.0,12.392294,16644.557
60.021828,93.0,12.388457,16599.79
60.026077,94.0,12.382874,16570.865
60.026527,95.0,12.375811,16546.932
60.026245,96.0,12.373765,16560.602
60.029324,97.0,12.372575,16498.113
60.02873,98.0,12.363158,16479.758
60.03211,99.0,12.357907,16424.764
60.035347,100.0,12.354191,16407.209
60.038136,101.0,12.344679,16405.307
60.035492,102.0,12.341854,16349.811
60.040188,103.0,12.3388,16341.809
60.041286,104.0,12.33207,16299.219
60.045296,105.0,12.327426,16239.208
60.046986,106.0,12.321533,16173.64
60.04797,107.0,12.32159,16175.874
60.047432,108.0,12.31547,16146.173
60.050587,109.0,12.307155,16115.265
60.0496,110.0,12.299945,16084.741
60.052307,111.0,12.296678,16065.832
60.0564,112.0,12.290315,15994.189
60.057842,113.0,12.283108,15965.941
60.05762,114.0,12.281419,15939.167
60.05842,115.0,12.274505,15947.777
60.06114,116.0,12.274377,15877.613
60.061195,117.0,12.268266,15837.921
60.06266,118.0,12.267855,15827.126
60.064167,119.0,12.257407,15790.023
60.066128,120.0,12.251198,15705.13
60.070488,121.0,12.24378,15685.103
60.070602,122.0,12.242611,15713.88
60.070133,123.0,12.239058,15616.995
60.073074,124.0,12.233769,15629.111
60.071438,125.0,12.231253,15580.918
60.07703,126.0,12.222746,15539.129
60.07887,127.0,12.221934,15493.325
60.079533,128.0,12.2136,15484.197
60.08242,129.0,12.213879,15445.103
60.08237,130.0,12.209956,15397.195
60.083233,131.0,12.202144,15365.709
60.08826,132.0,12.197823,15337.393
60.087723,133.0,12.193712,15289.808
60.089867,134.0,12.187577,15233.145
60.093575,135.0,12.183873,15223.67
60.09204,136.0,12.180421,15176.083
60.09669,137.0,12.1773615,15137.368
60.09755,138.0,12.17254,15097.864
60.098965,139.0,12.171356,15040.538
60.102226,140.0,12.16285,15010.251
60.103035,141.0,12.159033,14963.583
60.103516,142.0,12.153643,14893.787
60.108585,143.0,12.153878,14894.132
60.10875,144.0,12.145063,14872.722
60.112156,145.0,12.141034,14831.771
60.11369,146.0,12.138663,14759.058
60.113174,147.0,12.133845,14755.076
60.11554,148.0,12.13318,14694.523
60.119434,149.0,12.123015,14649.859
60.119347,150.0,12.124893,14613.795
60.12251,151.0,12.121583,14572.214
60.121437,152.0,12.109409,14527.91
60.12443,153.0,12.108118,14483.91
60.127625,154.0,12.103697,14463.934
60.130043,155.0,12.100108,14447.291
60.129204,156.0,12.10107,14372.862
60.13454,157.0,12.094973,14362.483
60.13359,158.0,12.092851,14330.905
60.134457,159.0,12.082111,14267.516
60.13675,160.0,12.079356,14238.807
60.13686,161.0,12.077564,14179.648
60.141335,162.0,12.071763,14139.466
60.141872,163.0,12.065786,14109.397
60.141716,164.0,12.066764,14072.353
60.144882,165.0,12.061266,14036.4375
60.147865,166.0,12.0588045,13996.485
60.149235,167.0,12.045411,13940.381
60.151054,168.0,12.048295,13889.037
60.14959,169.0,12.043621,13854.442
60.152977,170.0,12.036151,13834.136
60.155922,171.0,12.031508,13781.639
60.15549,172.0,12.032436,13715.433
60.158012,173.0,12.029054,13706.775
60.15742,174.0,12.024261,13619.968
60.160683,175.0,12.014105,13616.734
60.163017,176.0,12.0143,13555.816
60.162155,177.0,12.007532,13528.669
60.166325,178.0,12.0012665,13493.538
60.165836,179.0,12.000996,13460.112
60.167965,180.0,11.994284,13376.847
60.17086,181.0,11.9879265,13358.082
60.170338,182.0,11.988532,13285.609
60.170864,183.0,11.982571,13245.616
60.172577,184.0,11.975513,13201.882
60.174324,185.0,11.970695,13171.196
60.17635,186.0,11.96183,13143.077
60.17534,187.0,11.966932,13099.574
60.176617,188.0,11.953178,13032.007
60.178238,189.0,11.951057,13002.744
60.178474,190.0,11.947608,12983.036
60.179123,191.0,11.947407,12891.654
60.18036,192.0,11.936655,12883.529
60.182167,193.0,11.936163,12819.768
60.183674,194.0,11.929068,12788.085
60.185226,195.0,11.930418,12718.777
