,lat,lon,alt,time
0,59.887527,9.443056,19383.55,0.0
1,59.877506,9.451384,19146.518,1.4846766
2,59.872852,9.460305,19156.299,3.2997441
3,59.878075,9.45834,19116.148,4.862863
4,59.876556,9.468732,19077.043,6.346422
5,59.882534,9.468413,19029.176,8.02756
6,59.881054,9.471468,19029.326,9.629717
7,59.879776,9.480265,18936.438,11.328295
8,59.88205,9.477442,18955.553,12.826651
9,59.88018,9.484572,18896.361,14.19431
10,59.88277,9.489213,18828.822,16.263794
11,59.882393,9.488204,18874.453,17.567785
12,59.88988,9.49946,18825.59,19.308159
13,59.88634,9.50484,18748.137,20.62485
14,59.891014,9.506357,18724.256,22.453619
15,59.891838,9.512314,18697.842,24.024277
16,59.891518,9.514485,18714.291,25.748108
17,59.895084,9.514503,18635.98,27.3352
18,59.89895,9.520499,18638.123,28.71431
19,59.892864,9.527041,18565.965,30.530428
20,59.898647,9.528054,18508.762,31.914553
21,59.89557,9.5376625,18491.426,33.494736
22,59.897945,9.537648,18445.781,35.0678
23,59.90113,9.542025,18481.24,36.760647
24,59.897198,9.548413,18400.527,38.56936
25,59.90271,9.547604,18447.334,40.662106
26,59.907368,9.552847,18460.031,41.669086
27,59.903473,9.564993,18258.885,42.82184
28,59.909832,9.569857,18271.592,45.196438
29,59.905743,9.573535,18253.043,46.153748
30,59.902615,9.571743,18170.037,48.054695
31,59.906467,9.567176,18246.207,49.013687
32,59.908234,9.574991,18134.56,50.77146
33,59.91289,9.571745,18142.012,53.072456
34,59.91238,9.587027,18139.898,54.342068
35,59.91242,9.594816,18027.889,55.701626
36,59.90976,9.594763,17988.785,58.13968
37,59.915806,9.607428,18025.656,58.428852
38,59.91088,9.604279,17934.842,60.331566
39,59.912643,9.60869,17934.861,62.16161
40,59.916317,9.605441,17868.865,63.15205
41,59.914948,9.615317,17872.32,66.224365
42,59.915688,9.620812,17835.91,66.79709
43,59.918858,9.6216955,17813.99,69.10268
44,59.913677,9.630485,17799.596,70.174126
45,59.919323,9.628997,17729.951,71.831726
46,59.920444,9.635865,17704.936,74.11522
47,59.920925,9.64784,17666.973,75.36439
48,59.91903,9.64626,17640.59,77.24343
49,59.917282,9.656515,17565.242,77.66116
50,59.919834,9.653486,17528.576,79.81613
51,59.922916,9.660649,17504.46,81.67848
52,59.919262,9.659546,17552.611,83.287895
53,59.921524,9.661817,17470.812,85.04745
54,59.924904,9.66571,17478.389,86.731735
55,59.92284,9.679142,17325.893,88.14615
56,59.925583,9.684249,17314.506,89.81072
57,59.922977,9.693956,17291.486,90.97203
58,59.923084,9.686636,17208.352,92.82277
59,59.925255,9.685188,17236.678,95.36649
60,59.92859,9.688787,17223.752,94.64791
61,59.92939,9.687826,17164.826,98.29465
62,59.92977,9.700255,17182.105,99.57087
63,59.931976,9.706945,17059.719,100.980484
64,59.92992,9.71029,17046.36,102.14231
65,59.928528,9.720721,16979.777,103.83307
66,59.93055,9.717934,16916.176,105.64928
67,59.933533,9.723404,16902.516,106.631546
68,59.93618,9.724115,16860.93,108.50458
69,59.934544,9.723597,16793.102,110.090294
70,59.934284,9.733969,16770.469,112.01529
71,59.935993,9.73178,16701.867,112.93406
72,59.938828,9.739062,16674.664,115.29155
73,59.944313,9.741591,16594.574,115.99481
74,59.94085,9.751327,16587.445,118.32693
75,59.940506,9.754159,16554.912,118.16791
76,59.94431,9.75561,16463.807,119.533676
77,59.941483,9.760002,16451.004,123.41397
78,59.94712,9.764599,16384.877,122.26727
79,59.9475,9.773447,16363.491,124.78682
80,59.948185,9.773873,16315.791,126.43711
81,59.95051,9.779065,16281.074,129.04947
82,59.951096,9.777498,16218.412,128.48781
83,59.952118,9.780282,16191.773,131.93378
84,59.958138,9.783383,16125.337,133.05101
85,59.95214,9.783488,16088.822,135.72586
86,59.955776,9.793718,16045.151,133.60321
87,59.954884,9.79513,16014.578,136.23622
88,59.95867,9.798961,15918.762,138.54541
89,59.961014,9.804139,15922.956,141.01897
90,59.963608,9.80472,15931.803,141.73514
91,59.964367,9.811881,15840.12,143.65045
92,59.96646,9.814938,15777.035,146.24881
93,59.967453,9.810628,15753.8545,146.38597
94,59.968075,9.815336,15728.443,149.67014
95,59.97372,9.82068,15695.797,148.11003
96,59.972565,9.825066,15645.375,152.01855
97,59.974842,9.826112,15625.021,153.2797
98,59.97487,9.829359,15578.78,155.60834
99,59.97924,9.832598,15542.128,156.12486
100,59.979572,9.8395405,15491.432,157.61757
