,lat,lon,alt,time
0,59.96372,10.786091,6770.922,0.0
1,59.967903,10.789715,6684.35,0.9067673
2,59.962967,10.78605,6686.358,1.0760053
3,59.967796,10.789353,6688.837,1.8773634
4,59.96489,10.792607,6682.203,2.4801764
5,59.967663,10.791967,6698.717,3.1401157
6,59.968056,10.796262,6671.0166,3.795213
7,59.968452,10.796119,6654.7295,4.3002057
8,59.96895,10.799224,6669.2495,4.9640965
9,59.968803,10.795934,6659.4326,5.535125
10,59.96571,10.797481,6632.385,6.425685
11,59.966694,10.795743,6653.3374,7.022186
12,59.968872,10.794385,6640.1836,7.5304193
13,59.968594,10.797765,6616.071,8.001894
14,59.96941,10.801295,6637.0835,8.732999
15,59.9701,10.803913,6600.916,9.363087
16,59.969517,10.80328,6619.0024,9.861756
17,59.970215,10.804075,6592.89,10.617641
18,59.970387,10.802647,6607.0415,11.190921
19,59.970837,10.801953,6602.6636,12.179398
20,59.97203,10.804138,6588.4585,12.387807
21,59.971054,10.80975,6574.648,12.94933
22,59.972523,10.808043,6590.8877,13.644884
23,59.972687,10.80936,6600.1304,14.579702
24,59.972942,10.809184,6591.468,15.001779
25,59.974014,10.811328,6600.289,15.515186
26,59.97411,10.813851,6597.919,15.760174
27,59.973503,10.81015,6575.627,16.828936
28,59.975193,10.814294,6573.068,17.476562
29,59.974686,10.817008,6569.5425,17.977842
30,59.974037,10.816674,6576.7515,18.790663
31,59.974514,10.816697,6586.603,19.48286
32,59.977974,10.81751,6521.3125,19.830837
33,59.975826,10.813757,6579.319,20.460571
34,59.977047,10.81799,6563.869,20.932323
35,59.976078,10.820394,6549.527,21.500458
36,59.976143,10.819644,6551.8506,22.767424
37,59.978584,10.817974,6561.625,22.981953
38,59.976246,10.817805,6519.463,24.126154
39,59.97593,10.822388,6571.738,24.039833
40,59.97903,10.823482,6525.566,24.889416
41,59.97755,10.826701,6558.379,26.279736
42,59.976013,10.825885,6524.0513,24.897053
43,59.978405,10.827878,6558.826,25.993057
44,59.976765,10.825887,6562.9624,28.02984
45,59.9795,10.823921,6575.7544,28.735392
46,59.98081,10.824957,6550.542,28.876015
47,59.97904,10.826357,6567.0293,29.168299
48,59.981678,10.82723,6567.202,30.46492
49,59.977425,10.835535,6561.4805,30.397902
50,59.97676,10.832566,6533.859,30.905191
51,59.98049,10.833186,6558.5386,31.833357
52,59.98155,10.829772,6537.209,32.508213
53,59.977444,10.832105,6594.3486,33.07199
54,59.9809,10.83344,6575.438,33.83771
55,59.980236,10.831766,6564.846,34.23746
56,59.979992,10.837701,6579.47,34.75924
57,59.97896,10.839995,6563.1616,35.321903
58,59.98113,10.83976,6611.6987,37.55085
59,59.9813,10.838834,6551.539,37.775284
60,59.982513,10.841395,6541.1045,36.735752
61,59.98082,10.846403,6529.2393,37.999615
62,59.980103,10.844358,6580.5527,38.494377
63,59.982838,10.845084,6543.4443,39.575916
64,59.980057,10.845934,6610.216,39.162624
65,59.982,10.84781,6566.364,40.85231
66,59.984875,10.846735,6613.4766,42.033756
67,59.983833,10.847319,6558.605,42.866653
68,59.981426,10.849984,6584.2485,41.34982
69,59.98513,10.852213,6533.2075,42.24626
70,59.98038,10.853036,6544.679,43.996113
71,59.98562,10.855039,6515.461,44.052162
72,59.980793,10.853349,6541.7554,45.338802
73,59.983826,10.851032,6518.5864,45.57912
74,59.983116,10.8567705,6502.9355,46.0761
75,59.98255,10.854115,6487.124,45.785316
76,59.980186,10.855092,6511.545,45.99313
77,59.981346,10.86058,6438.9814,48.575554
78,59.97926,10.86013,6439.0215,46.50984
79,59.982826,10.861225,6455.466,48.406506
80,59.98046,10.862472,6375.569,51.606937
81,59.981045,10.862064,6417.4404,49.430244
82,59.98099,10.8631315,6354.5586,50.665985
83,59.978943,10.863459,6370.415,50.993195
84,59.980507,10.865733,6339.531,51.71553
85,59.978252,10.864575,6321.3784,53.16071
86,59.98341,10.868693,6308.9443,52.51697
87,59.97867,10.872981,6290.576,54.156452
88,59.98164,10.871765,6243.8057,54.858162
89,59.980736,10.872439,6245.0723,54.55387
90,59.980812,10.872654,6244.1562,55.469727
91,59.978256,10.877555,6207.1787,56.309494
92,59.981842,10.876815,6163.5693,56.76747
93,59.978348,10.874591,6159.8613,57.941326
94,59.98289,10.880057,6160.8945,58.436687
95,59.979145,10.882015,6123.7563,59.803173
96,59.981762,10.881545,6116.1665,58.912903
97,59.982372,10.88739,6114.592,59.91527
98,59.98098,10.888299,6082.445,60.66282
99,59.980778,10.8881035,6055.9526,60.4205
100,59.98097,10.890821,6028.304,62.240196
101,59.980732,10.892713,6053.958,63.02026
102,59.981796,10.893421,5998.1943,63.369896
103,59.982525,10.895813,5980.421,64.60476
104,59.98321,10.895938,5982.4688,64.137924
