,lat,lon,alt,time
0,59.93458,10.857441,6816.169,0.0
1,59.93132,10.869559,6689.438,0.87680167
2,59.92352,10.870616,6618.5957,0.9381348
3,59.93014,10.871385,6657.858,1.7735004
4,59.92901,10.872558,6597.9404,2.324739
5,59.930138,10.873449,6623.5054,2.9385672
6,59.930904,10.874557,6612.8696,3.5933468
7,59.930637,10.877868,6587.909,4.1117535
8,59.930405,10.878526,6567.5884,4.672664
9,59.930813,10.877691,6559.601,5.322093
10,59.9279,10.875059,6529.1143,5.8437476
11,59.929836,10.880875,6526.5044,6.4258223
12,59.93085,10.879631,6499.951,6.9259286
13,59.93103,10.880905,6487.4697,7.5985045
14,59.931343,10.881381,6470.1426,8.096801
15,59.93168,10.88589,6452.9346,8.676746
16,59.932003,10.88569,6478.783,9.226929
17,59.932236,10.886747,6414.4546,9.817133
18,59.932148,10.884591,6441.8657,10.395703
19,59.933193,10.883575,6377.0747,11.264143
20,59.93425,10.885365,6358.5503,11.457883
21,59.932594,10.887515,6337.9966,11.893385
22,59.93393,10.89045,6347.8135,12.8106365
23,59.934155,10.886693,6309.28,13.451192
24,59.9348,10.891242,6348.1733,14.024959
25,59.935658,10.891836,6282.47,14.53093
26,59.93507,10.894897,6288.491,15.292077
27,59.935955,10.889703,6232.1606,15.902032
28,59.93646,10.89232,6205.514,16.171541
29,59.935974,10.899974,6216.139,16.686935
30,59.934814,10.90132,6187.1836,17.13479
31,59.936623,10.898474,6179.1206,17.835367
32,59.936634,10.901009,6136.856,18.639395
33,59.93732,10.894631,6152.202,19.260132
34,59.9384,10.903921,6107.8486,19.61374
35,59.938038,10.902713,6116.0586,20.249004
36,59.93885,10.909071,6066.024,21.052511
37,59.93854,10.903297,6083.321,21.275545
38,59.936836,10.903749,6014.4844,22.138037
39,59.936535,10.905385,6040.6133,22.091408
40,59.938328,10.906083,5976.9707,23.007225
41,59.93934,10.907047,5982.4536,23.817057
42,59.93895,10.905947,5945.5503,23.721514
43,59.937298,10.912708,5973.6074,24.437103
44,59.938435,10.910499,5975.529,25.248215
45,59.94071,10.912257,5939.008,26.601685
46,59.940636,10.9086,5923.656,26.555397
47,59.940804,10.911624,5908.818,27.179829
48,59.93916,10.911513,5889.7744,27.410961
49,59.93829,10.919146,5861.663,27.761412
50,59.938972,10.916915,5861.132,28.47381
51,59.940956,10.919844,5842.3193,29.152258
52,59.94134,10.920294,5840.3657,29.850658
53,59.939526,10.917738,5835.627,30.567337
54,59.94227,10.918541,5811.0586,31.163683
55,59.943768,10.920617,5773.211,31.321138
56,59.943237,10.923376,5782.942,32.23868
57,59.94259,10.924326,5764.608,32.51094
58,59.941624,10.925125,5775.6973,33.147846
59,59.94332,10.924161,5722.411,33.629982
60,59.943157,10.9224205,5728.995,34.260624
61,59.94167,10.925389,5713.0493,35.108696
62,59.944107,10.929309,5710.501,34.977085
63,59.94321,10.929692,5697.748,36.124283
64,59.943737,10.928567,5689.06,36.504227
65,59.94507,10.929662,5681.445,37.38276
66,59.945618,10.931128,5664.426,37.16586
67,59.944252,10.932025,5654.0806,38.308205
68,59.94569,10.933279,5638.1196,38.470394
69,59.944202,10.931624,5637.0312,39.24426
70,59.946064,10.936074,5614.7666,39.605804
71,59.9444,10.934554,5629.388,40.30979
