,lat,lon,alt,time
0,61.09047,11.050313,17400.314,0.0
1,61.090057,11.047887,17304.69,1.0140886
2,61.088448,11.052931,17303.352,2.59556
3,61.08562,11.0556965,17245.975,3.658187
4,61.08289,11.053711,17199.871,4.9138803
5,61.08178,11.055839,17179.637,6.0612106
6,61.07961,11.057333,17157.836,7.3568068
7,61.079723,11.05559,17124.65,8.506976
8,61.07589,11.054997,17069.412,9.766049
9,61.07334,11.055383,17052.244,10.997465
10,61.07135,11.051484,17000.252,12.14768
11,61.069366,11.057697,16960.488,13.504882
12,61.0657,11.055708,16933.158,14.526577
13,61.064507,11.059437,16896.389,15.931024
14,61.063457,11.052068,16867.58,17.161562
15,61.061596,11.057105,16827.627,18.373032
16,61.05896,11.057642,16769.492,19.636719
17,61.05816,11.05727,16751.793,20.851892
18,61.05574,11.05471,16706.355,21.925562
19,61.05141,11.06037,16678.94,23.16832
20,61.049923,11.06109,16671.062,24.454124
21,61.04893,11.062661,16629.059,25.56616
22,61.047253,11.053402,16573.955,26.92289
23,61.044582,11.060792,16543.531,28.00631
24,61.042027,11.058649,16487.172,29.399727
25,61.041103,11.059792,16450.254,30.704802
26,61.039497,11.056363,16420.678,31.703497
27,61.036873,11.063259,16406.73,32.958675
28,61.035633,11.059769,16405.193,34.352962
29,61.034622,11.0580635,16329.398,35.433067
30,61.028873,11.061113,16306.015,36.576122
31,61.02871,11.0570345,16248.672,37.9307
32,61.027985,11.058204,16241.82,39.28447
33,61.024025,11.057626,16198.271,40.23182
34,61.0223,11.059798,16161.083,41.787495
35,61.020947,11.051669,16105.689,42.91316
36,61.017548,11.056116,16069.336,43.965034
37,61.015923,11.052133,16041.671,45.321762
38,61.01387,11.063939,16017.063,46.290863
39,61.011536,11.053918,15959.113,47.746574
40,61.009956,11.05968,15957.368,49.53406
41,61.006035,11.05983,15920.859,49.622498
42,61.005466,11.062781,15907.963,51.466007
43,61.00632,11.057865,15826.515,52.64432
44,61.00403,11.05863,15752.243,53.973484
45,60.999954,11.058575,15752.33,55.286716
46,61.00026,11.064707,15725.971,56.364323
47,60.996426,11.064829,15710.922,57.653183
48,60.995674,11.067231,15663.564,59.173836
49,60.994667,11.064152,15621.396,60.166656
50,60.99291,11.0652895,15588.496,61.281406
51,60.98967,11.060675,15548.559,62.712044
52,60.98845,11.065721,15500.459,63.644905
53,60.986732,11.066807,15471.037,65.39942
54,60.985363,11.066687,15422.685,66.16674
55,60.98304,11.066622,15408.103,67.49481
56,60.98058,11.069373,15365.994,68.764565
57,60.979946,11.068787,15332.635,70.00054
58,60.977467,11.070869,15291.229,71.646904
59,60.975742,11.076518,15244.639,72.425446
60,60.97401,11.072422,15260.438,73.552345
61,60.97319,11.074514,15189.921,75.208855
62,60.970917,11.071574,15156.484,76.29275
63,60.968212,11.077423,15125.206,77.80505
64,60.967194,11.075597,15074.359,78.5375
65,60.965767,11.0745125,15048.441,80.14109
66,60.9623,11.076405,15000.197,81.48686
67,60.96147,11.079325,14984.317,82.77003
68,60.959393,11.0791445,14943.659,84.02535
69,60.95909,11.079921,14905.7295,84.863335
70,60.956543,11.080994,14857.083,86.127975
71,60.95501,11.082357,14823.498,87.168686
72,60.952816,11.081982,14764.565,88.59928
73,60.9506,11.082697,14760.578,90.34383
74,60.947895,11.084873,14733.641,90.242676
75,60.94621,11.088053,14693.613,92.551735
76,60.94484,11.087188,14661.108,93.34827
77,60.942913,11.089378,14607.477,95.430626
78,60.941864,11.087457,14581.187,95.9382
79,60.94001,11.092527,14539.127,97.67123
80,60.93722,11.091882,14505.573,98.57453
81,60.93537,11.090976,14479.52,99.78459
82,60.93414,11.090378,14439.767,102.496826
83,60.932068,11.093896,14383.178,102.049164
84,60.93022,11.093286,14368.502,104.585655
85,60.92758,11.096481,14295.48,105.13444
86,60.92639,11.095346,14260.377,106.77098
87,60.92425,11.097277,14219.258,107.310715
88,60.92152,11.096365,14190.871,108.58513
89,60.92071,11.097464,14164.094,110.05606
90,60.919155,11.09651,14117.067,111.169464
91,60.916492,11.1014805,14075.39,113.56265
92,60.915344,11.101305,14051.03,113.401825
93,60.913403,11.1050205,14012.212,115.793724
94,60.91183,11.103336,13948.414,116.60318
95,60.911034,11.1031275,13918.816,118.19273
96,60.906155,11.105177,13900.366,119.123245
97,60.90544,11.106699,13857.14,121.15789
98,60.90433,11.105276,13813.805,121.475395
99,60.90223,11.106054,13771.31,122.0544
100,60.901714,11.104098,13740.448,124.331154
101,60.899555,11.106379,13703.988,124.56495
102,60.895466,11.104759,13650.239,127.3596
103,60.895775,11.106638,13616.901,127.65336
104,60.892593,11.105646,13570.935,129.7226
105,60.891907,11.112214,13519.285,130.18028
106,60.89015,11.107133,13500.038,131.00064
107,60.887424,11.108475,13462.329,132.28267
108,60.886112,11.104792,13428.912,133.63562
109,60.88536,11.110441,13409.359,134.33688
110,60.881752,11.105794,13355.43,136.39691
111,60.88039,11.106864,13336.931,137.50177
112,60.8792,11.107455,13271.14,140.3148
113,60.87643,11.103149,13238.106,139.703
114,60.874775,11.107499,13196.616,140.6485
115,60.87375,11.106129,13175.361,142.25996
116,60.87086,11.1054535,13133.64,143.53731
117,60.86971,11.104694,13110.749,144.65974
118,60.86889,11.104149,13059.652,146.79175
119,60.864956,11.104389,13042.06,146.91782
120,60.86432,11.105821,12984.537,148.96713
121,60.860928,11.098822,12939.522,149.8277
122,60.859596,11.101904,12919.212,150.47906
123,60.858578,11.096659,12873.176,152.22418
124,60.856575,11.101743,12841.061,153.40077
