lat,lon,alt,time
7.608842192599748,47.77836169459078,13703.587555885317,22.49490201473236
7.647149573532768,47.676945611685085,15494.972014427189,9.731935143470764
7.655845945383362,47.55944517643557,15011.393690109257,12.816930770874023
7.667686452467951,47.413908781513086,16184.404516220096,16.85591197013855
7.674825756688681,47.39786444715345,16122.777187824253,30.41598916053772
7.686159310185146,47.39397912073947,15502.201819419864,40.03429734706879
7.714319946948483,47.357325671321405,15220.064187049868,44.85931706428528
7.735022429189887,47.36592610277685,14737.812662124636,60.50252544879913
7.753331752564604,47.359131119525365,14668.542468547825,68.18635547161102
7.774281044939121,47.35901837626836,14333.488070964817,79.08320438861847
7.803241135039675,47.332913937597695,14134.053850173952,80.69603633880615
7.824498875425468,47.33865160049205,13520.909810066223,95.896461725235
7.839655644033183,47.33751195406913,13326.181972026829,103.96163070201874
7.853706953819046,47.35033077431029,12932.136321067812,118.43167340755464
7.8730097533530525,47.34566657989582,12738.382303714754,122.38849174976347
7.888313360915268,47.3600956028568,12406.97159767151,138.08242857456207
7.897334531337824,47.37715712214849,12317.824447155,153.02656996250153
7.909127998232879,47.390680117982384,12158.09156894684,164.8348091840744
7.91952115023717,47.40867573277451,12037.217640876772,179.60598707199097
7.930595680967319,47.42276822885742,11952.635431289676,191.13576900959012
7.944460151832993,47.43231999026432,11693.83820295334,198.59029698371887
7.955179855281306,47.44715265757357,11535.461539030077,210.835946559906
7.967790649061464,47.45518056467702,11313.347810506822,217.2180533409119
7.980182017742488,47.464804023748925,11072.879815101624,224.7181745767593
7.989755371599428,47.47977151320302,10921.150290966036,238.12725377082825
8.003677256208956,47.48283918676167,10635.316395759584,239.81782579422
8.0181773874489,47.48988293918416,10331.583225727083,243.70990526676175
8.028374591345413,47.5047971691934,10192.953968048098,257.55817580223083
8.043755239071428,47.50588126607407,9856.629723310472,257.18974900245667
8.060696373964605,47.51069875021377,9509.629750251772,257.49370408058167
8.078333312858621,47.51644871504163,9274.376326799396,259.8146266937256
8.096107148186933,47.52255540658113,8980.126643180847,262.92013335227966
8.112781731584619,47.5294623403636,8729.656332731247,268.12298941612244
8.124574824916776,47.54149040171388,8561.576509475708,281.9648187160492
8.139121479105318,47.54423276399971,8300.785326957703,286.341712474823
8.155722039577995,47.54887279495051,7994.526231288911,288.66405987739563
8.169140591285949,47.55903847862408,7855.233573913575,299.6599316596985
8.18037535176371,47.5673144796134,7691.151046752931,312.1095042228699
8.191224135561068,47.574000213474434,7483.105146884919,323.01727652549744
8.20253372356085,47.580300447605126,7283.386790752412,333.02701592445374
8.220168995789628,47.58152576715929,6991.468393802644,331.69080090522766
8.238614094909945,47.587186418188246,6757.628762722016,333.0072469711304
8.25656574617768,47.59183373047439,6601.174080371858,336.1371828317642
8.270414354987993,47.5985868166874,6463.439160585404,346.38824594020844
8.28202308066221,47.60254251955634,6345.392817258836,357.89345026016235
8.292051118037167,47.60597584533447,6189.822459220887,370.2586040496826
8.302816913399965,47.60712864513738,6027.660661935807,379.6301565170288
8.312293686879983,47.60961886182655,5890.006476640702,391.5082697868347
8.318941784625517,47.6126131935477,5827.479177713395,408.3403165340424
8.323147413201836,47.61491480016317,5767.246866226197,427.8854295015335
8.32809798366788,47.61466148015758,5650.670015811921,443.7401597499848
8.334685219396656,47.61361020800643,5490.930253267289,456.2234523296356
8.343547395702725,47.61130096773293,5299.38047528267,465.56431245803833
8.35337405394008,47.60850928027216,5105.496281385423,474.7416186332703
8.362889850375128,47.605172549628286,4941.42752289772,485.373011469841
8.371921624236865,47.600909738824896,4778.390163183212,496.908789396286
8.381123915193712,47.59521150671027,4591.5580332279205,507.9598124027252
8.390071551196588,47.58905390454378,4410.824173688889,519.4293079376221
8.399220336452204,47.58192647548524,4215.815955400467,530.4293947219849
8.40822101838659,47.5745523031111,4026.7614364624014,541.7185950279236
8.417365723185938,47.56647659756431,3828.8217425346375,552.4978394508362
8.426711807122887,47.55788321256243,3620.051735639572,562.8063690662384
8.435688983330309,47.54983445970052,3432.279580831528,573.6610085964203
8.44412466574935,47.54239974654618,3262.12819814682,584.7376184463501
8.452108911774024,47.53547825009302,3101.989769935608,595.5478520393372
8.459737238563775,47.52911172057839,2948.664331436157,606.0451068878174
8.467014990941607,47.52347878560011,2804.4700264930725,616.3792827129364
8.474186421571561,47.51802459566056,2661.397868394852,626.0784773826599
8.481004978940991,47.51381075770943,2534.905070066452,635.9490029811859
8.487653766341108,47.50985981119664,2414.9010717868805,645.1406164169312
8.49416623201908,47.50630011901795,2299.4557559490204,653.816159248352
8.500525766793753,47.50304101680416,2188.159817457199,662.1125893592834
8.506685416682418,47.49977698207288,2077.250027656555,670.160453081131
8.512499664568518,47.49627830043795,1965.1567578315733,678.2760536670685
8.51765851071797,47.492518488978064,1854.0998935699463,686.9800329208374
