,lat,lon,alt,time
0,59.752552,9.614239,15933.592,0.0
1,59.76009,9.5991955,16081.362,0.99800277
2,59.762047,9.601633,16068.618,2.451085
3,59.766617,9.602142,16029.516,3.727698
4,59.761482,9.604379,16029.728,4.8985257
5,59.767326,9.610519,15966.241,6.2144623
6,59.769142,9.615776,15959.963,7.290936
7,59.766285,9.619506,15840.485,8.62027
8,59.76902,9.622235,15865.228,9.722375
9,59.767147,9.622338,15805.497,10.9784355
10,59.765175,9.626525,15767.642,12.432025
11,59.768616,9.628445,15779.345,13.701853
12,59.771362,9.636774,15699.344,14.762049
13,59.770096,9.638177,15672.441,15.818472
14,59.774277,9.646257,15641.782,17.12767
15,59.774323,9.647475,15586.045,18.356735
16,59.773445,9.651487,15598.732,19.78428
17,59.775963,9.650321,15506.479,20.777058
18,59.7757,9.657247,15499.797,22.185247
19,59.776054,9.657489,15475.347,23.282627
20,59.77715,9.661314,15406.782,24.750101
21,59.77512,9.6685505,15366.672,25.65392
22,59.778072,9.669771,15311.832,26.928185
23,59.78141,9.675234,15326.852,28.278076
24,59.780556,9.678316,15253.534,29.43849
25,59.781765,9.684113,15264.003,31.025145
26,59.786057,9.687549,15231.984,31.588905
27,59.783978,9.693044,15163.981,32.759613
28,59.787563,9.700465,15108.885,34.48527
29,59.784115,9.704928,15110.189,35.540504
30,59.783997,9.70041,15046.168,36.92984
31,59.785233,9.70275,15069.815,37.73545
32,59.787754,9.705702,14987.019,39.03968
33,59.790726,9.710525,14991.603,40.52828
34,59.792755,9.714479,14973.195,41.483093
35,59.789948,9.726699,14873.77,42.70099
36,59.78871,9.725567,14870.247,44.271282
37,59.79143,9.731125,14847.332,44.808468
38,59.79168,9.729418,14811.9,46.798824
39,59.793602,9.738126,14774.36,47.863594
40,59.794014,9.736167,14722.182,48.069073
41,59.795513,9.740693,14712.88,51.047016
42,59.79399,9.742569,14675.589,51.175007
43,59.79558,9.749961,14645.272,52.87284
44,59.79519,9.752954,14600.21,53.849003
45,59.798355,9.757572,14571.145,55.004513
46,59.79636,9.76223,14532.448,56.776997
47,59.79911,9.765317,14501.402,57.451427
48,59.798023,9.76582,14463.8545,59.228832
