,lat,lon,alt,time
0,59.63097,9.923108,22320.809,0.0
1,59.650585,9.928683,22222.225,1.2892635
2,59.65466,9.917491,22232.363,2.8857057
3,59.65467,9.926509,22126.717,4.2401295
4,59.65715,9.932891,22091.986,5.683019
5,59.661163,9.932116,22030.324,7.071457
6,59.663918,9.938249,21961.127,8.492715
7,59.667442,9.939099,21928.672,9.830217
8,59.67115,9.940718,21845.889,11.387893
9,59.671413,9.943884,21825.814,12.757597
10,59.676952,9.947391,21747.04,14.024876
11,59.679688,9.949605,21685.885,15.465064
12,59.681156,9.948966,21628.473,16.83333
13,59.684338,9.954806,21588.742,18.33857
14,59.687397,9.954588,21534.426,19.719275
15,59.68833,9.957583,21481.453,21.259699
16,59.69236,9.9585,21429.537,22.309381
17,59.695496,9.965287,21388.146,23.810368
18,59.697304,9.963609,21328.674,25.530016
19,59.702465,9.968412,21278.902,26.551704
20,59.703712,9.973507,21197.316,28.246979
21,59.708336,9.975727,21159.824,29.634785
22,59.711666,9.976937,21083.543,31.080252
23,59.713894,9.9792185,21025.797,32.60056
24,59.71721,9.981311,20977.963,33.919544
25,59.718884,9.987097,20925.42,35.10353
26,59.720688,9.983889,20832.512,36.60145
27,59.723976,9.988125,20859.855,38.110718
28,59.726414,9.988732,20805.648,39.27317
29,59.730698,9.990485,20714.209,40.9568
30,59.734825,9.99377,20728.463,42.532906
31,59.736713,9.999678,20604.797,44.213634
32,59.73728,9.99958,20586.25,45.08893
33,59.741516,10.00693,20513.688,46.48249
34,59.74383,10.005328,20461.764,48.00757
35,59.74467,10.006564,20429.082,49.721558
36,59.750107,10.009428,20385.17,50.696857
37,59.75292,10.008489,20306.977,52.474926
38,59.755066,10.013317,20278.572,53.757397
39,59.75859,10.011844,20219.143,54.903244
40,59.75923,10.016766,20163.9,56.764805
41,59.76407,10.0207815,20101.496,58.034496
42,59.766823,10.023533,20041.814,59.85738
43,59.768414,10.026523,19991.676,60.83735
44,59.773888,10.026753,19950.242,62.625114
45,59.773117,10.030711,19908.19,64.09249
46,59.776676,10.034317,19813.502,65.0732
47,59.77923,10.036994,19795.426,66.46627
48,59.783867,10.039519,19715.459,68.49293
49,59.785885,10.042441,19692.527,70.11515
50,59.78851,10.044546,19612.775,70.994545
51,59.792664,10.045463,19579.389,72.48941
52,59.795284,10.049319,19509.963,74.54997
53,59.795563,10.050064,19467.11,75.69329
54,59.79882,10.055048,19383.389,77.24805
55,59.802658,10.058361,19375.895,78.36153
56,59.80511,10.059341,19294.252,79.994225
57,59.80699,10.060625,19259.934,81.87688
58,59.811634,10.062773,19194.926,82.2909
59,59.813515,10.0677805,19151.162,83.83696
60,59.814526,10.069985,19108.209,85.75253
61,59.819798,10.074299,19034.852,87.06882
62,59.821022,10.071649,19003.898,88.75495
63,59.8233,10.074948,18952.225,90.441605
64,59.826252,10.080341,18909.47,91.245476
65,59.829876,10.081107,18819.3,92.58447
66,59.831097,10.084007,18785.127,95.40351
67,59.834755,10.082786,18694.88,96.105865
68,59.837116,10.088468,18682.732,97.528564
69,59.839542,10.091015,18592.105,98.69047
70,59.842255,10.095629,18571.11,100.51867
71,59.84464,10.095193,18515.408,101.949196
72,59.84747,10.100223,18470.021,103.82981
73,59.849457,10.098628,18381.016,105.05855
74,59.850315,10.103503,18304.152,103.75883
75,59.851837,10.105673,18270.197,106.98792
76,59.853447,10.111325,18217.842,107.12962
77,59.857914,10.113773,18132.674,108.03486
78,59.859787,10.11865,18098.309,111.34206
79,59.861786,10.11863,18037.326,111.91568
80,59.865692,10.120096,17955.152,114.44853
81,59.8673,10.125654,17902.217,114.490074
82,59.869404,10.128068,17817.875,116.974945
83,59.872913,10.13288,17817.697,117.589806
84,59.87333,10.132957,17726.96,119.875114
85,59.877193,10.137332,17710.467,121.295616
86,59.879692,10.136065,17621.166,121.997665
87,59.880245,10.145436,17554.037,123.7883
88,59.88413,10.143624,17503.785,125.17791
89,59.886337,10.146438,17456.709,127.18487
90,59.888203,10.147038,17385.934,128.04863
91,59.89161,10.155314,17368.494,129.77054
92,59.895424,10.154957,17270.44,131.02686
93,59.895493,10.161707,17247.574,132.71616
94,59.90076,10.1593895,17179.64,133.18863
95,59.90285,10.165179,17085.412,136.034
96,59.905483,10.166629,17064.13,136.15959
97,59.906975,10.168332,17011.611,138.32149
98,59.910233,10.172022,16964.408,139.58249
99,59.913746,10.174817,16936.64,141.3943
100,59.914173,10.175985,16856.146,144.00868
101,59.917114,10.173902,16821.459,144.31929
102,59.918488,10.182315,16754.953,145.8389
103,59.922195,10.182606,16720.635,147.50339
104,59.92404,10.185984,16653.387,148.44992
105,59.92605,10.191127,16622.625,150.57391
106,59.928528,10.195978,16542.969,152.64143
107,59.931057,10.193025,16520.57,153.77606
108,59.933647,10.197538,16475.322,154.49988
109,59.936176,10.201495,16408.346,156.12326
110,59.93923,10.203924,16341.591,159.02554
111,59.941227,10.202497,16311.62,158.58154
112,59.942574,10.209785,16251.3545,159.41684
113,59.94482,10.21313,16213.584,162.80028
114,59.946587,10.212737,16128.93,164.7366
115,59.948345,10.214059,16051.951,164.7441
116,59.953854,10.214997,16025.469,166.52322
117,59.95345,10.21895,15970.621,168.04128
118,59.956448,10.218633,15911.931,168.59026
119,59.9574,10.219794,15858.105,170.34183
120,59.96003,10.228862,15804.351,172.01012
121,59.962704,10.226838,15773.281,174.07317
122,59.965275,10.227953,15719.883,175.42223
123,59.966656,10.2355995,15632.132,176.64081
124,59.971905,10.234698,15593.4795,178.25894
125,59.972893,10.236259,15527.313,179.86285
126,59.974037,10.238453,15487.848,180.62572
127,59.979687,10.238999,15429.887,182.54337
128,59.979015,10.245673,15332.397,183.34077
129,59.985123,10.243675,15298.254,184.06073
130,59.985397,10.246775,15267.594,185.05707
131,59.985325,10.251423,15186.056,187.67247
132,59.991165,10.253553,15117.872,190.21402
133,59.992626,10.252531,15057.508,190.53333
134,59.994743,10.253497,15010.577,193.49179
135,59.997025,10.260247,14969.159,193.81886
136,59.999527,10.262364,14892.038,195.86652
137,60.003624,10.2656355,14868.378,197.17696
138,60.00624,10.27052,14802.987,196.1794
139,60.006878,10.2731905,14745.316,200.34222
140,60.008274,10.276027,14669.452,200.1902
141,60.01364,10.276129,14622.366,201.14034
142,60.01513,10.28001,14536.472,203.30438
143,60.019764,10.281681,14508.368,205.8297
144,60.022522,10.28385,14465.373,206.3053
145,60.022038,10.290602,14450.54,206.82166
146,60.025696,10.292519,14307.017,207.34006
147,60.028667,10.297177,14296.385,210.40823
148,60.029045,10.2965975,14203.475,212.72266
149,60.03336,10.301362,14136.575,214.15886
150,60.035667,10.30465,14081.153,212.92061
