,lat,lon,alt,time
0,59.492382,11.133758,15090.723,0.0
1,59.459446,11.14382,15168.058,0.99568266
2,59.470966,11.157288,15170.322,2.1436975
3,59.455635,11.15604,15104.483,3.4371715
4,59.471664,11.156355,15051.922,4.7343836
5,59.46349,11.1548815,15008.968,5.8430934
6,59.46162,11.155215,14949.066,6.731635
7,59.46356,11.147581,14996.955,8.081202
8,59.462467,11.142338,14939.976,9.241584
9,59.473125,11.1434765,14894.17,10.232354
10,59.47751,11.154335,14979.353,11.611908
11,59.464954,11.151403,14819.249,12.517807
12,59.469753,11.154903,14874.905,14.049738
13,59.467907,11.153619,14798.083,14.956467
14,59.463505,11.150325,14749.381,16.441347
15,59.468006,11.148838,14730.204,17.228481
16,59.464275,11.149179,14675.836,18.301342
17,59.465958,11.152142,14668.153,19.569056
18,59.467697,11.159249,14619.655,20.603771
19,59.46974,11.150312,14548.55,22.068186
20,59.46045,11.155072,14568.327,22.6912
21,59.468903,11.153377,14519.599,24.073528
22,59.46673,11.147434,14526.655,25.829197
23,59.46914,11.147099,14434.81,26.754232
24,59.46801,11.150983,14403.979,27.745821
25,59.463417,11.155322,14368.492,28.594736
26,59.460518,11.157165,14271.487,29.835503
27,59.46755,11.156188,14337.485,31.751238
28,59.467575,11.152036,14222.897,31.70514
29,59.468094,11.154245,14228.403,33.427917
30,59.471638,11.157872,14210.45,34.181477
31,59.468132,11.159266,14216.818,36.060127
32,59.46777,11.156694,14151.772,37.004715
33,59.472206,11.155934,14132.126,38.35991
34,59.468876,11.155653,14111.2,39.313583
35,59.469334,11.157055,14078.4,40.13558
36,59.470516,11.158517,14034.949,41.853317
37,59.471603,11.160406,14026.726,42.82135
38,59.47171,11.15811,13955.848,43.010853
39,59.466663,11.158938,13954.679,44.66331
40,59.471195,11.155067,13897.035,46.32469
41,59.472404,11.155838,13915.949,48.20238
42,59.472645,11.154712,13877.87,47.9679
43,59.474327,11.157214,13866.894,49.032867
44,59.469955,11.15493,13841.806,51.593876
45,59.47283,11.157025,13810.604,52.375637
46,59.469845,11.152977,13703.348,53.25768
47,59.47259,11.156017,13725.447,54.072033
48,59.47497,11.157807,13695.795,55.641586
49,59.47358,11.159636,13697.034,56.835697
50,59.472225,11.154301,13646.402,57.820473
51,59.473522,11.154286,13642.479,59.295116
52,59.47128,11.157855,13620.468,60.209248
53,59.4751,11.151329,13601.831,61.388664
54,59.475384,11.153803,13580.544,63.490326
55,59.47603,11.151783,13524.649,64.31147
56,59.47759,11.157213,13525.354,64.8067
57,59.474957,11.159913,13458.048,65.840164
58,59.47469,11.157329,13431.376,67.77911
59,59.47759,11.154162,13442.825,68.8378
60,59.47911,11.152324,13396.835,68.82641
61,59.47775,11.151976,13334.311,70.922356
62,59.481724,11.158132,13396.528,72.14189
63,59.483128,11.159595,13285.835,73.368546
64,59.48275,11.159551,13304.123,73.6112
65,59.48296,11.156647,13251.074,74.94399
66,59.48196,11.154942,13222.441,77.82666
67,59.484386,11.152622,13224.256,78.00828
68,59.48555,11.151177,13179.025,78.62262
69,59.485516,11.15075,13132.377,79.97479
70,59.486633,11.157167,13160.8125,81.742744
71,59.487514,11.153627,13068.31,82.69706
72,59.48801,11.1514435,13079.944,83.46157
73,59.488422,11.155868,13033.486,86.47716
74,59.485847,11.156144,12962.743,83.041336
75,59.487537,11.155366,12934.342,86.645355
76,59.490147,11.154301,12910.54,88.285774
77,59.489563,11.15397,12885.701,89.174385
78,59.488785,11.154088,12854.844,90.30548
79,59.49191,11.157274,12829.651,91.786285
80,59.494484,11.154463,12768.591,92.46465
81,59.49397,11.151853,12784.296,94.997635
82,59.494858,11.1513405,12745.579,96.60298
83,59.497425,11.15136,12713.617,96.30799
84,59.49831,11.149127,12674.113,99.261406
85,59.49604,11.153097,12659.014,98.7401
86,59.497818,11.151169,12596.636,99.72595
87,59.499634,11.148568,12592.166,100.6494
88,59.501038,11.147294,12537.331,103.23916
89,59.5055,11.148376,12515.972,105.23005
90,59.50491,11.151605,12456.55,103.572624
91,59.506577,11.146782,12434.6455,106.06753
92,59.507195,11.145251,12389.349,109.20922
93,59.507267,11.148434,12378.951,108.50489
94,59.51052,11.143559,12340.206,109.17172
95,59.51137,11.147284,12329.915,110.20237
96,59.512245,11.144838,12291.693,112.886505
97,59.517452,11.145822,12227.116,114.89912
98,59.517044,11.1433325,12207.379,114.112495
99,59.519016,11.142826,12182.7705,116.17617
100,59.521515,11.142611,12158.548,118.090645
101,59.518936,11.141875,12117.365,118.121056
102,59.522423,11.139281,12104.441,119.13752
103,59.522423,11.139085,12057.85,121.783134
104,59.526382,11.137711,12026.306,121.22316
105,59.52867,11.134864,12004.312,123.74938
106,59.528687,11.140204,11993.522,125.438995
107,59.528927,11.138793,11914.131,126.63377
108,59.53412,11.13852,11935.185,125.34958
109,59.532387,11.139562,11892.252,127.558075
110,59.534878,11.13631,11848.455,130.61412
111,59.536568,11.133236,11820.892,129.69592
112,59.535954,11.13582,11786.537,130.78761
113,59.539536,11.135195,11797.736,132.68117
114,59.54216,11.133974,11718.83,135.84291
115,59.54077,11.133258,11696.887,136.75891
116,59.54452,11.136276,11671.037,135.37585
117,59.54456,11.135787,11613.855,138.07845
118,59.545067,11.134493,11556.14,138.96136
119,59.54779,11.133885,11513.811,138.84033
120,59.548336,11.13332,11488.783,142.1231
121,59.549137,11.131849,11482.068,141.90593
122,59.550827,11.133166,11426.395,143.2313
123,59.554226,11.134993,11390.5205,143.94109
124,59.55246,11.134968,11337.927,145.57254
125,59.557537,11.133697,11287.168,146.72507
126,59.555,11.132881,11260.344,147.44751
127,59.559357,11.1362,11263.168,149.49129
128,59.561108,11.13224,11227.119,151.60281
129,59.560642,11.132155,11202.137,151.37465
130,59.564114,11.130095,11134.092,151.23505
131,59.566128,11.1348095,11156.921,153.71487
132,59.56512,11.133747,11080.892,155.0163
133,59.570168,11.132599,11047.907,157.35388
134,59.57011,11.134078,11005.654,155.78444
135,59.571144,11.137837,10975.355,159.62369
136,59.572105,11.13115,10956.768,159.55489
137,59.57289,11.1336775,10887.667,161.9114
138,59.575367,11.133695,10892.724,161.31412
139,59.580685,11.134132,10864.034,161.30553
140,59.578133,11.1318865,10795.674,165.09166
141,59.58081,11.133995,10794.305,166.5762
142,59.58212,11.131574,10774.083,166.64339
143,59.58324,11.131748,10723.229,168.09883
144,59.58521,11.131755,10693.247,170.12962
145,59.58843,11.132955,10635.117,169.37732
146,59.587162,11.133981,10658.767,172.25677
147,59.58837,11.130499,10578.305,172.21513
148,59.590897,11.135266,10606.615,173.33528
149,59.591858,11.136268,10561.7295,174.68283
150,59.594265,11.135534,10526.146,176.25163
151,59.594494,11.131119,10474.32,177.93283
152,59.59699,11.134008,10465.213,178.85907
153,59.598923,11.134095,10427.126,179.26892
154,59.599163,11.132316,10379.512,180.43369
155,59.60019,11.1299305,10352.818,181.95918
156,59.60317,11.135011,10322.747,183.12474
157,59.60242,11.132237,10305.746,182.58995
158,59.604084,11.131944,10273.099,186.19653
159,59.60645,11.132407,10262.638,185.81235
160,59.608765,11.134534,10198.787,188.4004
161,59.609898,11.13419,10199.258,188.3888
162,59.61184,11.134686,10150.956,188.36087
163,59.61128,11.130411,10107.246,192.49748
164,59.612663,11.132403,10112.396,192.26723
165,59.615147,11.133286,10075.36,191.56853
166,59.618645,11.131661,10027.887,192.50082
167,59.617805,11.131464,10038.257,195.20364
168,59.61945,11.131259,9988.704,196.01683
169,59.62035,11.129196,9993.434,197.6525
170,59.622917,11.13046,9913.489,197.7695
171,59.625282,11.131125,9910.344,199.00499
172,59.626266,11.130769,9870.169,203.8753
173,59.629566,11.128831,9838.78,199.23697
174,59.628613,11.131217,9824.446,203.71906
175,59.63109,11.131394,9810.329,201.77072
176,59.633232,11.12958,9768.891,203.46039
177,59.632633,11.1291485,9742.954,207.5281
178,59.63689,11.127216,9713.684,207.53299
179,59.63832,11.127902,9706.209,210.55626
180,59.638794,11.130228,9643.466,208.3651
181,59.640602,11.127458,9648.174,212.81784
182,59.642704,11.130401,9598.517,211.80045
183,59.64517,11.127777,9574.069,211.84923
184,59.64502,11.125086,9572.247,212.71954
185,59.645752,11.123787,9543.729,216.45271
186,59.64884,11.122896,9504.068,218.56767
187,59.650932,11.129431,9463.483,217.55113
188,59.651764,11.125607,9461.971,216.56702
189,59.653824,11.128041,9410.877,221.19003
190,59.654194,11.123668,9409.39,221.12822
191,59.65358,11.125742,9337.469,222.61742
192,59.65721,11.126781,9359.747,221.67424
193,59.659733,11.125782,9309.956,224.11546
194,59.661495,11.126442,9308.442,228.75182
195,59.662285,11.12615,9295.183,225.99222
196,59.662907,11.123347,9255.824,228.05951
