,lat,lon,alt,time
0,60.306297,9.324987,18480.49,0.0
1,60.308617,9.3250675,18431.762,1.4540569
2,60.318024,9.3266735,18461.453,3.3072748
3,60.31437,9.336932,18420.76,4.7474165
4,60.310387,9.334317,18438.316,6.3046837
5,60.312763,9.337721,18380.111,7.86248
6,60.31357,9.3414955,18356.13,9.395332
7,60.31084,9.34733,18321.709,11.037424
8,60.310806,9.348646,18355.047,12.547324
9,60.31021,9.350477,18247.502,14.173037
10,60.307514,9.353179,18292.576,15.693494
11,60.30691,9.359716,18248.033,17.377897
12,60.308018,9.363865,18214.492,18.91152
13,60.309444,9.371321,18206.242,20.438314
14,60.308197,9.37328,18162.094,22.090366
15,60.306236,9.375713,18142.273,23.468653
16,60.307697,9.380891,18108.701,25.37134
17,60.304913,9.3853035,18112.21,26.845264
18,60.303036,9.3878975,18026.256,28.389427
19,60.306084,9.388295,18057.072,29.637253
20,60.30489,9.396094,17997.943,31.573977
21,60.304585,9.399614,18033.639,33.13935
22,60.30308,9.40287,17970.65,34.49055
23,60.30454,9.409222,17969.043,36.275066
24,60.30393,9.409995,17915.041,37.792934
25,60.30015,9.419117,17901.78,39.70208
26,60.3039,9.421145,17868.357,40.84196
27,60.30226,9.423006,17872.086,42.541794
28,60.303585,9.429706,17806.531,44.307907
29,60.301872,9.430596,17800.18,45.643936
30,60.302193,9.432336,17793.2,47.074547
31,60.302246,9.438032,17751.902,48.987877
32,60.299564,9.445277,17739.941,50.045223
33,60.300373,9.44308,17668.771,51.584473
34,60.300575,9.451661,17721.375,53.66628
35,60.29907,9.456962,17608.588,55.246475
36,60.299614,9.457235,17633.67,56.28677
37,60.297268,9.461528,17561.418,57.78609
38,60.29775,9.469172,17568.898,59.501835
39,60.297325,9.468679,17516.408,61.539562
40,60.295063,9.476436,17506.082,62.978123
41,60.298054,9.4768915,17425.541,64.36939
42,60.29885,9.48695,17438.633,66.519455
43,60.296673,9.487208,17379.625,67.76223
44,60.295185,9.491688,17386.088,69.08845
45,60.29294,9.497444,17323.582,70.869446
46,60.293335,9.502342,17307.771,72.74661
47,60.293144,9.505504,17273.809,73.65308
48,60.294666,9.511216,17208.143,76.29415
49,60.292896,9.515299,17226.064,77.4899
50,60.29199,9.515879,17135.547,78.63472
51,60.28945,9.522573,17136.68,80.45615
52,60.29088,9.527768,17077.14,82.112144
53,60.288185,9.532187,17087.297,84.329384
54,60.289974,9.53415,17001.748,84.92625
55,60.289116,9.541562,16991.393,86.3301
56,60.28726,9.544063,16965.324,88.56991
57,60.288307,9.547702,16953.82,90.61477
58,60.285473,9.553504,16885.385,91.30823
59,60.285534,9.561791,16913.254,92.87026
60,60.287617,9.562679,16826.264,95.50599
61,60.28574,9.565537,16837.523,96.56818
62,60.28541,9.565676,16806.002,97.64966
63,60.28223,9.575184,16803.555,100.34359
64,60.283154,9.57124,16754.195,101.35428
65,60.28409,9.581048,16760.73,102.39379
66,60.282513,9.582562,16735.658,104.06662
67,60.282227,9.592064,16704.53,106.09475
68,60.281162,9.592907,16677.889,107.44234
69,60.28193,9.599068,16651.682,108.80042
70,60.278828,9.598336,16633.39,110.57593
71,60.27959,9.60257,16578.27,112.76184
72,60.27688,9.604622,16596.217,113.73636
73,60.276352,9.607652,16566.648,114.92439
74,60.276394,9.614015,16614.436,118.373215
75,60.277557,9.616411,16545.703,117.320045
76,60.27551,9.623639,16568.676,118.03254
77,60.276134,9.625621,16484.93,119.77826
78,60.274,9.628478,16490.797,122.66992
79,60.27266,9.630478,16462.064,124.39679
80,60.271816,9.6356325,16442.625,126.09254
81,60.268658,9.632862,16407.793,126.49985
82,60.269367,9.641297,16416.084,128.64835
83,60.269093,9.63982,16352.274,130.55194
84,60.26585,9.654175,16342.978,130.621
85,60.266895,9.65282,16292.275,132.9133
86,60.266956,9.656729,16304.708,135.62097
87,60.26561,9.653872,16255.342,137.75812
88,60.263767,9.662131,16225.681,137.726
89,60.25977,9.666657,16230.829,138.96013
90,60.262886,9.6720085,16215.5,141.54167
91,60.260307,9.6762495,16168.329,142.28047
92,60.25689,9.683421,16163.182,143.90198
93,60.261833,9.682313,16099.521,146.5931
94,60.255127,9.68763,16057.303,148.30965
95,60.256878,9.693584,16064.018,149.63228
96,60.256462,9.694912,16063.763,153.06583
97,60.254513,9.696843,16044.531,151.97656
98,60.254093,9.703954,15984.533,152.58603
99,60.253555,9.70841,16014.559,155.10887
100,60.244423,9.714533,15966.024,157.57762
101,60.253098,9.718796,15946.413,160.2835
102,60.246304,9.718337,15880.654,160.48624
103,60.247444,9.729014,15855.078,162.43167
104,60.24484,9.72569,15819.86,165.3146
105,60.243633,9.734419,15801.093,166.10434
106,60.242603,9.735917,15785.26,164.04025
107,60.24088,9.7419815,15787.818,170.31076
108,60.238907,9.739397,15703.561,170.5578
109,60.234642,9.74516,15750.624,173.18112
110,60.236725,9.752707,15713.432,173.3435
111,60.23061,9.76007,15684.01,174.82263
112,60.23093,9.76334,15627.686,176.65846
113,60.232655,9.765687,15559.479,180.56924
114,60.231197,9.765582,15574.086,180.33673
115,60.227398,9.77346,15542.214,182.16594
116,60.233055,9.768162,15520.104,185.08879
117,60.220917,9.774816,15513.932,185.30206
118,60.228523,9.786657,15537.668,186.0779
119,60.221294,9.786752,15476.746,188.79608
120,60.22129,9.792375,15472.342,187.77956
121,60.222115,9.794797,15421.896,193.15976
122,60.221054,9.797457,15465.128,195.73724
123,60.215263,9.799569,15340.814,196.25706
124,60.222385,9.80472,15378.1455,196.99606
125,60.21478,9.8120985,15346.73,199.03874
126,60.21529,9.811872,15344.1875,201.00319
127,60.216915,9.815714,15276.797,200.3742
128,60.21284,9.823678,15333.5,202.33862
129,60.211285,9.829752,15292.855,206.38226
130,60.211906,9.830743,15252.322,208.66039
131,60.20893,9.832035,15243.247,210.77559
