,lat,lon,alt,time
0,59.42682,10.219986,16251.315,0.0
1,59.432056,10.208561,16131.188,1.1011927
2,59.434227,10.214839,16154.119,2.1798558
3,59.434967,10.213756,16081.7,3.528835
4,59.436996,10.222725,16052.162,4.8222723
5,59.43767,10.221668,15986.434,5.930382
6,59.43756,10.225069,15952.471,7.1008697
7,59.4395,10.223634,15916.653,8.318742
8,59.44204,10.228073,15864.743,9.435247
9,59.445053,10.228261,15824.858,10.765456
10,59.44701,10.233234,15793.582,11.785352
11,59.447327,10.230251,15716.505,12.9257965
12,59.449318,10.23528,15682.538,14.222314
13,59.45047,10.234582,15641.202,15.3837185
14,59.45422,10.241003,15596.412,16.691807
15,59.45421,10.23765,15580.615,17.81306
16,59.455803,10.248535,15496.325,18.804464
17,59.457302,10.24815,15469.962,20.061844
18,59.45934,10.25309,15428.439,21.318357
19,59.460915,10.252967,15377.917,22.53332
20,59.460194,10.252791,15338.112,23.639753
21,59.46353,10.253384,15303.403,24.851332
22,59.467056,10.256931,15237.165,26.14454
23,59.467255,10.262433,15181.853,27.391214
24,59.469822,10.263986,15142.54,28.303347
25,59.46873,10.268545,15095.4795,29.474827
26,59.470543,10.263598,15040.835,30.603039
27,59.47488,10.27069,15035.853,32.163643
28,59.474766,10.269267,14956.141,32.96858
29,59.47703,10.274351,14943.397,34.33634
30,59.47945,10.271734,14879.215,35.651035
31,59.480495,10.280031,14827.888,36.70215
32,59.48329,10.278348,14792.758,37.678272
33,59.483276,10.283915,14759.781,39.193497
34,59.484535,10.2775955,14695.985,40.161102
35,59.48746,10.289405,14681.382,41.443237
36,59.490017,10.287055,14622.671,42.553013
37,59.49127,10.289903,14580.634,43.996128
38,59.49139,10.288177,14559.2,44.867245
39,59.493896,10.293006,14472.442,45.825916
40,59.49456,10.290987,14466.198,47.51589
41,59.497032,10.294321,14412.974,48.54649
42,59.500618,10.294632,14363.217,49.76765
43,59.49992,10.296673,14320.469,51.0703
44,59.502792,10.301655,14286.309,52.22256
45,59.503735,10.304257,14243.721,53.06952
46,59.50307,10.304408,14198.035,54.641815
47,59.506557,10.305492,14145.059,55.255356
48,59.507114,10.304491,14124.792,57.092213
49,59.51048,10.305388,14051.213,57.829433
50,59.512447,10.309064,14045.277,59.57631
51,59.512947,10.310283,13969.449,60.459625
52,59.51387,10.314639,13946.906,61.669373
53,59.516415,10.31424,13886.578,63.03026
54,59.517216,10.317816,13835.099,63.987244
55,59.519073,10.3162565,13814.579,65.304955
56,59.520496,10.318013,13784.41,66.66855
57,59.523125,10.317497,13733.733,67.70556
58,59.526157,10.325236,13710.224,68.50163
59,59.527283,10.317307,13663.893,69.99377
60,59.526314,10.321905,13618.94,71.72439
61,59.52819,10.325307,13612.927,72.28568
62,59.529896,10.32952,13528.763,73.694176
63,59.532402,10.327771,13518.965,75.02411
64,59.533813,10.329337,13470.856,75.92193
65,59.534393,10.33241,13405.179,77.70803
66,59.537216,10.333391,13376.236,77.851395
67,59.537487,10.3346815,13360.874,79.800064
68,59.537296,10.340364,13279.024,80.96757
69,59.54099,10.337613,13276.1455,82.22898
70,59.543385,10.337883,13212.494,83.56689
71,59.543667,10.341073,13202.484,84.286964
72,59.545414,10.34585,13146.401,86.46301
73,59.548763,10.347443,13111.906,87.444916
74,59.54761,10.345958,13080.573,87.14205
75,59.549206,10.344289,13059.0625,87.88
76,59.55154,10.345602,13003.838,90.75802
77,59.55389,10.346197,12962.949,91.08525
78,59.555527,10.348698,12944.71,92.37438
79,59.55534,10.350544,12880.442,94.54089
80,59.556805,10.354518,12889.802,94.67821
81,59.559807,10.357601,12814.326,96.41366
82,59.56128,10.356572,12774.554,97.05375
83,59.56,10.359073,12763.946,99.6523
84,59.56289,10.360459,12706.39,98.808876
85,59.565285,10.362742,12691.944,100.96763
86,59.567253,10.363967,12637.337,102.62687
87,59.56865,10.368226,12605.877,104.24887
88,59.57,10.37101,12559.257,104.59151
89,59.56974,10.369938,12556.157,106.39941
90,59.57079,10.376211,12511.251,108.31271
91,59.572502,10.371913,12453.763,107.94393
92,59.57423,10.376386,12441.545,110.21105
93,59.575733,10.377393,12401.584,109.92807
94,59.577904,10.383214,12377.762,113.37922
95,59.579548,10.382574,12339.82,114.09186
96,59.580936,10.386169,12308.389,114.24076
97,59.582626,10.386976,12243.389,116.24095
98,59.58297,10.387978,12237.589,117.8954
99,59.584637,10.393721,12183.232,120.39972
100,59.588028,10.391875,12161.329,119.35024
101,59.587013,10.3923645,12108.271,122.536705
102,59.58856,10.399331,12100.261,122.41065
103,59.588825,10.402682,12070.496,122.1004
104,59.59092,10.406248,12008.869,124.788536
105,59.592953,10.401665,11969.384,125.81503
106,59.595867,10.406508,11946.8,127.800804
107,59.59613,10.408593,11891.861,128.81741
108,59.59913,10.410866,11869.638,130.26797
109,59.598236,10.41764,11827.746,131.05019
110,59.601185,10.416199,11804.14,131.03253
111,59.60251,10.420393,11737.094,132.94278
112,59.6032,10.419096,11742.0205,134.24088
113,59.60634,10.424255,11712.751,136.14882
114,59.60634,10.422929,11649.08,137.49466
115,59.608162,10.429618,11628.1875,138.33482
116,59.610207,10.432042,11597.19,139.22543
117,59.61106,10.432412,11566.934,140.5429
118,59.612423,10.431241,11525.681,141.976
119,59.6137,10.438937,11489.708,142.46259
120,59.615578,10.43595,11451.44,143.83876
121,59.617355,10.439841,11404.718,145.40552
122,59.61899,10.442919,11380.805,145.84563
123,59.621468,10.44467,11334.565,147.46204
124,59.62151,10.447643,11314.238,148.94385
125,59.622776,10.446849,11296.803,150.40701
126,59.62426,10.452667,11247.193,150.84079
127,59.627712,10.452141,11223.496,152.41545
128,59.628773,10.45231,11159.601,155.47765
129,59.630363,10.453505,11166.173,154.23875
130,59.63036,10.457864,11127.143,156.57849
131,59.630905,10.45918,11094.919,156.17343
132,59.633915,10.464079,11050.809,158.14603
133,59.63539,10.465554,11026.959,159.3211
134,59.637634,10.467994,10995.649,160.11691
135,59.637943,10.467548,10964.102,162.77197
136,59.64063,10.469323,10932.988,161.99101
137,59.642063,10.473541,10882.298,164.26993
138,59.643196,10.474408,10873.419,165.13551
139,59.645508,10.477839,10835.774,166.28262
140,59.64691,10.479962,10809.052,167.22368
141,59.648754,10.482612,10784.665,169.71954
142,59.649014,10.484021,10737.931,169.50311
143,59.652214,10.48371,10708.533,170.90335
144,59.65372,10.486617,10694.994,172.72237
145,59.654602,10.488357,10650.919,172.91487
146,59.65608,10.488432,10620.977,174.54985
147,59.658028,10.491007,10600.214,175.04817
148,59.658474,10.494602,10572.595,177.55042
149,59.662823,10.498944,10546.579,178.2728
150,59.66254,10.497882,10486.853,178.80415
151,59.664646,10.497642,10478.718,181.5779
152,59.665165,10.503436,10454.249,181.70299
153,59.66558,10.502086,10432.42,182.43187
154,59.669174,10.501707,10379.896,184.08685
155,59.671654,10.505245,10389.006,184.70009
156,59.671635,10.510032,10326.446,186.87694
157,59.673565,10.510148,10307.433,188.39363
158,59.674084,10.512659,10264.116,188.76907
159,59.675083,10.515326,10256.611,189.05055
160,59.676975,10.517428,10216.989,190.7374
161,59.676594,10.515867,10188.458,192.95808
162,59.68059,10.51646,10166.302,193.33374
163,59.68162,10.522763,10149.2,194.8438
164,59.68214,10.52206,10093.578,195.84863
165,59.68444,10.524799,10070.922,198.78563
166,59.68664,10.5261545,10048.901,196.12901
167,59.685528,10.52854,10032.529,199.14917
168,59.687458,10.530163,9999.314,199.7601
169,59.688145,10.533423,9992.18,200.89581
170,59.691147,10.533038,9948.3125,202.5938
171,59.692932,10.540118,9926.042,202.80951
172,59.69383,10.536624,9878.282,205.93466
173,59.695744,10.539456,9845.727,206.48466
174,59.695015,10.543535,9840.585,206.39833
175,59.696754,10.546804,9807.258,206.94452
176,59.69822,10.544398,9803.053,207.5857
177,59.698414,10.548668,9750.911,211.1371
178,59.701412,10.549296,9747.68,212.48921
179,59.702446,10.554741,9707.658,213.54204
180,59.702965,10.553346,9692.368,213.22241
181,59.704372,10.556001,9666.108,215.85818
182,59.70615,10.559158,9652.939,216.79893
183,59.707344,10.56018,9613.869,218.38527
184,59.707542,10.563528,9610.713,217.8731
185,59.709694,10.566124,9597.338,220.03867
186,59.71022,10.565652,9562.685,220.58182
187,59.71167,10.566621,9546.723,221.82733
188,59.713165,10.569905,9540.51,223.38942
189,59.71237,10.570802,9512.006,223.06729
190,59.71444,10.57345,9499.31,225.82848
191,59.716007,10.575498,9482.273,228.87752
192,59.717342,10.578936,9438.109,229.00935
193,59.719494,10.578906,9439.52,227.91238
194,59.718567,10.58502,9406.002,230.87413
195,59.719406,10.583826,9391.83,230.53685
196,59.72154,10.588315,9391.82,232.60323
197,59.72214,10.589198,9352.756,233.41333
198,59.724575,10.588477,9355.112,234.61856
199,59.725903,10.590643,9344.299,237.21318
200,59.7269,10.597038,9292.098,235.02509
201,59.728657,10.596077,9277.231,238.35175
202,59.728344,10.601438,9281.542,241.64914
203,59.72907,10.599807,9241.954,237.94577
204,59.731167,10.605127,9274.198,240.42332
205,59.73204,10.604223,9219.618,245.37994
206,59.732944,10.6065855,9249.088,246.1067
207,59.735153,10.609589,9194.805,243.55316
208,59.73685,10.613574,9205.834,244.70158
209,59.739075,10.612478,9169.096,250.94432
210,59.73918,10.61727,9168.381,250.732
211,59.739605,10.6163025,9121.953,246.1991
212,59.740807,10.621588,9166.932,249.94458
213,59.743942,10.620981,9141.269,252.36884
214,59.744995,10.620932,9145.009,254.93852
215,59.745743,10.6217,9115.508,254.61539
216,59.74659,10.625599,9093.798,255.60155
217,59.74794,10.629387,9090.263,256.2669
218,59.749153,10.629367,9071.925,258.20306
219,59.750774,10.633403,9075.488,259.6808
220,59.75207,10.631747,9051.795,263.98825
221,59.753902,10.636253,9078.079,259.06494
222,59.755375,10.638665,9019.964,261.33066
223,59.755592,10.638336,9048.934,266.18976
224,59.757595,10.6386795,9003.083,268.21747
225,59.758286,10.645483,9028.048,263.25546
226,59.75953,10.64402,8992.775,266.5013
227,59.76295,10.648561,8998.941,275.34564
228,59.7626,10.643193,8932.204,273.0543
229,59.763943,10.653392,8969.795,266.13196
230,59.76615,10.652035,8908.909,271.2838
231,59.765587,10.658502,8917.15,279.043
232,59.768803,10.653103,8893.82,278.32867
233,59.768703,10.661916,8876.056,276.79007
234,59.77045,10.660929,8851.623,275.62344
235,59.77264,10.669129,8817.708,282.92087
236,59.77242,10.666366,8793.602,281.61432
237,59.773502,10.6708555,8756.134,279.2604
238,59.77515,10.67231,8705.9,283.70126
239,59.776928,10.677777,8699.732,284.4632
240,59.77727,10.680366,8690.17,287.20557
241,59.779778,10.682179,8629.503,287.4894
242,59.781483,10.6859665,8621.248,287.21506
243,59.781372,10.688816,8565.012,290.01358
244,59.782253,10.692102,8558.554,290.33264
245,59.783966,10.691457,8506.617,293.8862
246,59.78479,10.694964,8476.766,295.72943
247,59.787746,10.697346,8455.217,292.63995
248,59.78657,10.705357,8427.44,293.3666
249,59.788982,10.701838,8370.934,299.4076
250,59.791054,10.706431,8333.746,300.3009
251,59.79137,10.708489,8318.328,297.15457
252,59.794037,10.715511,8324.44,299.376
253,59.795864,10.713415,8235.461,306.30927
254,59.79665,10.717743,8227.651,303.014
255,59.798676,10.717455,8199.569,301.9858
256,59.798016,10.724977,8141.1187,302.85233
257,59.80053,10.725334,8135.0005,307.57977
258,59.802002,10.730252,8084.1963,310.692
259,59.803497,10.730274,8038.9604,305.0053
260,59.805542,10.7364435,8022.539,309.6584
261,59.805317,10.738093,7984.6255,312.10217
262,59.807728,10.743126,7978.6987,313.98495
263,59.807835,10.742891,7932.1963,313.90686
264,59.810284,10.7476,7908.9346,316.8116
265,59.811504,10.750048,7863.042,316.17264
266,59.812023,10.751148,7843.636,318.10715
267,59.81321,10.754,7811.2363,318.51154
268,59.81524,10.7564745,7776.17,316.7586
269,59.81484,10.761336,7768.3945,321.03275
270,59.817562,10.763551,7729.6943,321.8468
271,59.81812,10.76679,7695.2075,325.4135
272,59.819214,10.768212,7652.2993,326.86255
273,59.82017,10.771328,7631.812,325.54013
274,59.820564,10.772614,7618.8657,326.6594
275,59.822628,10.777357,7583.2974,330.38425
276,59.823948,10.775731,7555.9277,330.1917
277,59.82502,10.780967,7524.4204,330.9401
278,59.825974,10.782416,7484.311,331.33777
279,59.826946,10.787656,7457.552,333.68637
280,59.82829,10.78687,7441.207,336.1541
281,59.82902,10.793319,7407.5303,335.4189
282,59.829464,10.793896,7385.347,335.0245
283,59.831135,10.795316,7355.3335,339.32828
284,59.832943,10.79887,7314.7017,339.06552
285,59.834606,10.800369,7304.6377,339.48126
286,59.835037,10.804538,7244.1636,339.8969
287,59.835823,10.806467,7236.812,339.9002
288,59.837772,10.809494,7225.5195,343.30542
289,59.838448,10.8103075,7194.341,347.42334
290,59.83908,10.811415,7156.179,344.895
291,59.83942,10.815567,7125.9404,347.65155
292,59.842316,10.81406,7089.73,347.72192
293,59.843197,10.821558,7069.574,350.41266
294,59.843235,10.823953,7038.6987,349.02493
295,59.84516,10.822844,7020.494,349.7144
296,59.845947,10.824274,6992.171,350.20517
297,59.847385,10.829719,6960.671,352.66614
298,59.848026,10.828637,6932.477,354.8364
299,59.84929,10.828355,6904.8223,354.93707
300,59.85037,10.830529,6863.582,354.98438
301,59.851227,10.835778,6859.0356,355.03738
302,59.852512,10.836593,6829.8374,360.4539
303,59.854076,10.837004,6796.3413,359.93124
304,59.853657,10.8391075,6750.0117,359.01025
305,59.855694,10.8403,6739.1094,361.33804
306,59.85629,10.839295,6701.9116,365.95334
307,59.85772,10.842791,6701.421,365.72467
308,59.85808,10.845078,6651.831,364.60223
309,59.859783,10.847272,6636.8545,363.7824
310,59.860912,10.847347,6617.3486,369.92126
311,59.86209,10.849724,6586.8228,368.969
312,59.86265,10.850091,6546.3228,368.65564
313,59.863888,10.85052,6518.2246,369.80264
314,59.86524,10.850861,6499.6577,373.40936
315,59.866142,10.853902,6484.959,374.4709
316,59.86665,10.8553,6457.687,373.49176
317,59.8678,10.855632,6438.2236,376.02246
318,59.869072,10.858183,6431.073,378.22772
319,59.870598,10.85997,6381.4897,378.53607
320,59.870678,10.860572,6344.418,380.44937
321,59.87147,10.860694,6340.6704,382.29547
322,59.873642,10.862829,6316.471,381.4385
