lat,lon,alt,time
59.79242,12.630875,21871.688,0.0
59.791756,12.60952,21522.666,1.2608062
59.797005,12.604342,21431.266,3.2139814
59.801243,12.599251,21400.748,4.559413
59.79747,12.592235,21380.596,6.1358294
59.801468,12.583839,21329.254,7.5845046
59.802456,12.582475,21291.867,9.124363
59.80269,12.583827,21262.754,10.593519
59.80489,12.576522,21202.059,12.172012
59.80618,12.572073,21169.916,13.631856
59.81035,12.567776,21079.08,15.090189
59.81161,12.562584,21067.674,16.615118
59.81226,12.558217,21018.166,18.602299
59.815464,12.551758,20979.36,19.897945
59.81293,12.542414,20939.232,21.204636
59.8177,12.538657,20904.736,22.659315
59.819653,12.536654,20842.217,24.388924
59.820297,12.529294,20838.492,25.810709
59.82005,12.524449,20737.041,27.502604
59.819347,12.521151,20775.527,28.74871
59.825558,12.513192,20686.51,30.6891
59.82555,12.510851,20655.746,31.994469
59.82774,12.49895,20592.996,33.658703
59.829323,12.500067,20572.355,34.85785
59.833042,12.495122,20529.598,36.612606
59.831825,12.494071,20522.955,38.309834
59.8371,12.488885,20487.814,39.496838
59.83615,12.484274,20395.209,41.319927
59.835373,12.480653,20380.914,42.444153
59.840145,12.472283,20353.94,44.109177
59.842346,12.473087,20323.4,45.73526
59.845474,12.461955,20250.879,47.739918
59.84677,12.46414,20236.865,48.51625
59.844715,12.453208,20130.783,49.772713
59.847126,12.451521,20154.072,51.840633
59.85115,12.444119,20080.705,53.525173
59.85269,12.440081,20027.646,54.6607
59.855835,12.433464,19996.506,55.75244
59.85694,12.431129,20031.453,58.1063
59.858482,12.424988,19913.45,59.514736
59.86155,12.418279,19887.674,60.837646
59.86104,12.415562,19849.197,62.48493
59.86025,12.409624,19801.893,64.1934
59.866135,12.406802,19739.826,65.39978
59.869194,12.401474,19679.785,66.795815
59.86931,12.399626,19641.955,68.21628
59.869843,12.393027,19628.967,70.25612
59.87063,12.39133,19595.174,71.61471
59.87117,12.382294,19552.404,73.39804
59.875256,12.377163,19494.988,74.39038
59.875626,12.366848,19433.68,75.78725
59.876877,12.365708,19390.605,77.73434
59.88163,12.360698,19383.982,78.94864
59.87914,12.358961,19345.15,81.141365
59.883,12.35024,19260.332,81.604225
59.885582,12.347015,19223.887,82.5757
59.884895,12.343074,19148.303,85.45535
59.892166,12.33351,19177.07,86.898575
59.893917,12.332622,19111.0,87.93359
59.89318,12.334789,19047.69,89.45082
59.895386,12.325146,19015.01,91.211044
59.89699,12.325593,18990.871,92.66467
59.893288,12.308177,18879.973,94.28134
59.898144,12.308648,18900.965,95.63845
59.896786,12.300727,18827.264,97.254295
59.900913,12.296259,18778.105,98.74791
59.904175,12.296057,18732.672,100.08554
59.905445,12.292817,18702.385,101.29178
59.903664,12.287031,18687.791,103.77198
59.906105,12.282805,18608.623,104.339066
59.906788,12.277675,18575.293,106.352936
59.910465,12.271112,18537.63,107.65553
59.910904,12.265606,18479.354,109.37519
59.915596,12.26094,18424.438,110.72264
59.91371,12.257271,18364.195,112.42645
59.9156,12.251083,18303.658,113.28863
59.917114,12.2518635,18278.525,114.835594
59.918472,12.242935,18214.504,116.366936
59.921177,12.2408905,18142.742,116.86894
59.919216,12.22782,18142.262,119.60916
59.921055,12.229852,18088.965,122.021355
59.92401,12.222957,18066.27,120.26226
59.922386,12.219114,18002.213,124.82968
59.923477,12.2125,17948.39,125.007126
59.92699,12.209242,17943.61,125.633644
59.92653,12.202008,17848.465,128.59871
59.932816,12.206974,17836.729,129.99567
59.92737,12.200088,17852.88,131.44261
59.930378,12.202163,17726.787,130.89842
59.93181,12.192765,17705.713,133.59096
59.93501,12.188351,17711.24,134.78418
59.93444,12.185195,17622.17,137.57864
59.937416,12.187173,17589.523,137.76067
59.93828,12.1713085,17536.568,141.06018
59.940292,12.176334,17480.074,141.603
59.939846,12.171843,17455.69,141.7698
59.939896,12.169747,17452.021,143.63098
59.942337,12.166039,17415.082,146.03796
59.942886,12.160303,17373.93,148.5358
59.9446,12.158713,17352.535,148.12727
59.946327,12.158323,17264.732,149.79514
59.951195,12.149153,17237.271,151.29962
59.945656,12.149977,17177.16,153.67825
59.952343,12.147989,17137.033,153.49509
59.951653,12.140937,17123.947,155.19359
59.952946,12.147089,17044.229,157.27309
59.9513,12.13233,16975.654,158.23691
59.955822,12.135275,16977.76,158.4659
59.953026,12.124591,16916.334,165.03856
59.96054,12.126062,16886.434,162.09558
59.957535,12.121075,16856.146,162.40755
59.960087,12.122715,16807.984,167.54527
59.96097,12.11407,16739.977,169.20601
59.96017,12.111981,16692.693,170.99364
59.961395,12.107218,16661.533,169.46793
59.964573,12.106668,16584.61,172.27625
