lat,lon,alt,time
59.86562,12.825694,19716.367,0.0
59.86748,12.80425,19662.893,1.224672
59.873837,12.81852,19638.6,2.745367
59.874634,12.803562,19567.715,4.1034255
59.875328,12.79937,19561.29,5.501321
59.873978,12.786423,19508.543,6.888941
59.87626,12.782462,19467.775,8.211429
59.876534,12.784593,19464.86,9.501101
59.875988,12.77549,19406.56,11.0453825
59.880997,12.764755,19374.084,12.31051
59.886677,12.768233,19287.959,13.866865
59.883633,12.7579775,19292.932,15.115119
59.88897,12.750557,19282.766,16.792856
59.886375,12.746085,19209.477,18.128214
59.882088,12.735435,19154.705,19.022163
59.888042,12.733444,19170.385,20.424318
59.887737,12.728621,19069.238,22.214499
59.892986,12.714829,19109.123,23.514769
59.89416,12.715385,19009.234,24.929932
59.8888,12.716398,19030.705,25.734936
59.894142,12.701957,18992.9,27.96772
59.89708,12.705195,18955.8,29.026302
59.896362,12.689562,18881.02,30.249369
59.896584,12.691966,18949.357,31.575
59.899673,12.682193,18861.541,33.46403
59.900356,12.682647,18864.316,34.8365
59.90545,12.675091,18816.1,35.99909
59.900673,12.6695595,18770.564,37.398376
59.900158,12.667395,18766.86,38.86259
59.905445,12.660686,18777.71,40.48946
59.904316,12.650344,18683.844,41.181313
59.907227,12.64003,18671.375,42.898727
59.90818,12.642878,18654.414,44.293472
59.90798,12.631293,18586.33,45.409126
59.910683,12.626153,18600.123,47.26333
59.911713,12.626781,18533.857,48.525475
59.91202,12.6221695,18518.969,49.727116
59.915684,12.608116,18467.416,50.576283
59.918613,12.608332,18519.47,53.072235
59.91814,12.600914,18413.922,54.70572
59.921635,12.593203,18418.7,54.80212
59.917667,12.596326,18351.344,56.35867
59.915756,12.587671,18329.133,58.06428
59.92291,12.574454,18301.867,60.207325
59.92281,12.571322,18255.854,60.482906
59.92314,12.561235,18197.984,62.34985
59.92608,12.567477,18234.738,64.85023
59.92868,12.558022,18085.756,65.65889
59.93064,12.552456,18122.545,66.87567
59.925423,12.5514145,18068.729,67.10427
59.927147,12.536821,18008.387,69.19074
59.931282,12.536134,17996.229,71.21329
59.933292,12.524088,17972.906,71.797745
59.932663,12.516725,17931.318,73.63951
59.938164,12.515046,17918.932,75.43324
59.93809,12.513026,17815.64,75.974556
59.939835,12.50577,17771.484,77.55469
59.94104,12.50432,17802.562,79.25213
59.93986,12.493824,17732.457,80.08844
59.944725,12.49197,17708.934,81.609825
59.948658,12.480295,17614.078,84.10957
59.94694,12.47826,17643.822,85.430916
59.949223,12.465939,17553.639,85.57024
59.95072,12.465928,17523.408,87.26078
59.950226,12.459419,17501.682,87.97999
59.954845,12.458157,17453.33,90.85268
59.958168,12.445261,17436.877,91.29713
59.959293,12.444578,17368.266,92.73928
59.962578,12.436552,17361.262,94.867226
59.967056,12.436741,17287.164,95.82142
59.96242,12.421083,17228.518,96.41347
59.968998,12.416436,17239.53,98.24547
59.966797,12.41034,17179.523,99.94068
59.974472,12.403242,17115.4,98.20347
59.97619,12.394909,17048.25,105.95758
59.975033,12.392602,17037.41,101.42302
59.975178,12.3868475,17009.018,103.30192
59.9798,12.382999,16957.574,103.603806
59.97592,12.370539,16834.27,104.03369
59.97978,12.361644,16893.723,107.20182
59.980648,12.357735,16808.223,110.99633
59.98487,12.347322,16802.871,109.038635
59.981144,12.345861,16746.332,111.17572
59.98538,12.336716,16698.818,111.630684
59.985523,12.3314295,16661.13,113.08864
59.987175,12.326301,16611.904,114.49505
59.990685,12.32839,16578.502,115.758354
59.98666,12.317721,16608.2,117.29985
59.992226,12.319616,16459.107,117.5124
59.99394,12.304849,16464.188,119.45997
59.997498,12.304043,16438.605,122.10463
59.995327,12.290965,16344.902,123.363396
60.000885,12.292696,16315.996,122.57637
59.99688,12.279441,16249.938,124.93811
60.006195,12.284373,16268.396,126.50861
60.002712,12.273496,16237.0205,127.3789
60.003613,12.270347,16160.945,128.79843
60.00713,12.266455,16139.587,129.02052
60.006443,12.26242,16147.825,133.02856
60.006435,12.253337,16038.326,133.59378
60.013935,12.254548,15985.751,133.63933
60.009884,12.241031,15989.252,136.56157
60.015053,12.2434435,15964.183,136.61668
60.01429,12.2369585,15909.769,137.55382
60.017944,12.233427,15885.365,138.00835
60.017178,12.232029,15820.125,138.89981
60.02061,12.225262,15782.55,141.89056
60.02299,12.226379,15754.144,141.86792
60.021328,12.221506,15721.217,146.06677
60.026756,12.211256,15661.127,147.39763
60.02439,12.206882,15620.22,146.09056
60.029755,12.206469,15555.84,150.30615
60.032066,12.197653,15595.053,150.40897
60.030586,12.2015295,15562.551,151.98917
60.031475,12.190616,15507.023,151.30249
60.035656,12.189356,15508.648,154.36458
60.030743,12.189539,15477.118,156.79686
60.043655,12.1873045,15423.844,158.35889
60.03297,12.181271,15363.411,158.56374
60.041042,12.177465,15347.466,160.82582
60.041397,12.170812,15318.283,164.6326
60.042866,12.171019,15291.379,163.03372
60.04206,12.163599,15220.125,163.2469
60.045807,12.16354,15261.868,165.17973
60.039692,12.154978,15190.811,168.19806
60.04667,12.153314,15170.788,168.54897
60.047295,12.147641,15130.378,170.02202
60.044422,12.148252,15099.171,173.43176
60.046707,12.142066,15006.032,173.051
60.045353,12.134676,14960.615,175.70366
