lat,lon,alt,time
59.93045,10.750557,6732.24,0.0
59.932423,10.747503,6872.472,0.9163753
59.932953,10.753127,6805.6553,1.09855
59.930885,10.748545,6796.259,1.9406639
59.932064,10.751371,6822.3813,2.6500647
59.93175,10.749173,6787.226,3.2877564
59.93094,10.753667,6776.721,3.9770687
59.931297,10.749807,6790.4404,4.6118007
59.932106,10.750527,6735.8467,5.375269
59.93394,10.751677,6774.8516,5.7605553
59.933315,10.758466,6751.369,6.422378
59.930996,10.755688,6723.8325,6.922749
59.93217,10.755911,6743.2637,7.991641
59.93135,10.757882,6728.0864,8.520695
59.930134,10.756296,6690.599,9.071738
59.930614,10.755062,6712.236,9.907485
59.93043,10.757115,6669.0703,10.296571
59.931953,10.758051,6694.083,11.158517
59.932625,10.763564,6669.1797,11.70166
59.931053,10.760745,6660.336,12.214252
59.930984,10.760565,6662.8237,12.953252
59.93192,10.764976,6647.517,13.683622
59.930767,10.763632,6644.155,14.242513
59.93051,10.764647,6646.9043,14.974613
59.930115,10.765366,6638.726,15.490185
59.930485,10.765402,6614.6226,16.372356
59.93067,10.767255,6615.731,17.020279
59.93124,10.768325,6608.722,17.841013
59.930977,10.768527,6602.5117,17.99939
59.93038,10.768755,6579.4487,18.452261
59.93,10.769161,6591.6123,19.629671
59.929913,10.774931,6559.6904,19.943092
59.929485,10.775469,6550.067,20.51024
59.92767,10.773138,6522.585,20.90886
59.92758,10.770655,6526.015,22.452799
59.92766,10.774266,6534.76,22.927378
59.927765,10.7744,6521.8594,22.896242
59.930058,10.774274,6500.343,23.724312
59.930103,10.773694,6506.6733,24.605639
59.92881,10.778958,6486.1895,25.209688
59.92953,10.777335,6483.835,25.50694
59.92739,10.780461,6456.8975,26.925129
59.92705,10.778221,6431.4204,26.73622
59.92892,10.779486,6462.2974,27.898941
59.92879,10.77885,6433.0522,28.353128
59.92909,10.781696,6440.431,29.114883
59.929474,10.781712,6446.8433,29.50288
59.93043,10.78249,6408.2817,30.017864
59.9301,10.781847,6421.0244,31.359629
59.92848,10.784802,6415.8643,31.771502
59.9282,10.783382,6384.1377,31.911615
59.929188,10.7828045,6392.7246,32.42844
59.93077,10.785939,6359.0195,33.64262
59.930347,10.786613,6378.547,34.288147
59.929874,10.786995,6350.8677,34.36039
59.930496,10.786978,6362.607,34.914146
59.932335,10.786457,6333.6807,36.331436
59.93183,10.787776,6343.6074,37.090206
59.932346,10.788837,6333.9204,36.53057
59.932266,10.787616,6318.7236,37.334743
