lat,lon,alt,time
59.48799,12.212986,22202.525,0.0
59.485683,12.129746,22073.36,1.3073258
59.488712,12.138879,22091.71,2.9942563
59.496326,12.134948,22004.576,4.4960365
59.495377,12.129727,21960.385,6.0550556
59.499783,12.1212435,21916.344,7.4600167
59.504444,12.1229725,21839.857,8.93205
59.508194,12.121228,21803.615,10.36965
59.510086,12.116412,21745.643,12.127454
59.510433,12.121232,21716.035,13.418379
59.512043,12.112013,21667.127,14.979895
59.515686,12.114869,21654.475,16.576607
59.519447,12.10913,21568.504,17.84547
59.52151,12.111856,21552.93,19.545313
59.521652,12.104292,21494.389,20.96475
59.527885,12.104045,21440.898,22.260452
59.527855,12.099692,21426.963,24.127003
59.53318,12.096224,21357.773,25.102993
59.535942,12.09106,21345.348,26.765293
59.538067,12.08678,21255.783,28.718372
59.544235,12.088687,21205.273,29.864656
59.543343,12.081902,21209.24,31.531378
59.54647,12.08172,21118.229,33.191853
59.55004,12.080449,21109.094,34.13793
59.54918,12.071931,21049.646,35.979218
59.554573,12.066034,21023.4,37.499996
59.558613,12.068189,20996.709,39.135635
59.560024,12.070139,20926.977,40.082134
59.56283,12.0664215,20850.375,41.84422
59.566986,12.062115,20811.059,43.17918
59.56845,12.060257,20789.953,44.867306
59.57115,12.058656,20757.793,46.48184
59.5742,12.054052,20707.543,47.563072
59.57677,12.049758,20641.023,49.545525
59.580357,12.051285,20632.943,50.68958
59.580067,12.044268,20556.943,52.39836
59.583073,12.038882,20556.066,54.00119
59.58766,12.043696,20482.902,55.790474
59.58933,12.039384,20442.613,56.267044
59.591022,12.035662,20401.45,58.26453
59.59391,12.033731,20362.68,60.1887
59.597595,12.031806,20312.668,60.940952
59.59801,12.027648,20245.906,63.677544
59.60446,12.023868,20206.473,63.842407
59.605614,12.020338,20180.908,65.36812
59.607033,12.018509,20131.008,66.767365
59.609806,12.016016,20089.219,68.842735
59.614006,12.012315,20029.682,70.15261
59.614902,12.012767,19974.512,71.37637
59.61834,12.009446,19937.53,72.92009
59.621574,12.004444,19873.148,73.86302
59.62216,12.004164,19861.78,75.99383
59.626213,11.998781,19796.766,77.454
59.626637,11.995453,19801.564,79.061
59.6326,11.994119,19734.127,80.02198
59.631912,11.99234,19661.76,81.581024
