lat,lon,alt,time
59.47053,11.525828,20876.729,0.0
59.454517,11.52105,20714.703,1.4199728
59.461044,11.531455,20723.482,2.9893785
59.464375,11.52539,20634.588,4.4639645
59.46471,11.525489,20571.525,6.0520606
59.467697,11.524346,20522.787,7.518468
59.46966,11.526497,20481.605,9.055797
59.475037,11.525549,20470.145,10.425982
59.475357,11.527107,20391.674,12.00066
59.479588,11.525273,20325.695,13.498651
59.48259,11.522295,20283.4,14.758346
59.485596,11.527034,20231.379,16.390663
59.485645,11.526952,20193.672,18.120266
59.490765,11.520343,20129.486,19.44231
59.491314,11.520039,20079.824,20.920948
59.495674,11.522093,20032.877,22.355453
59.500042,11.518749,19960.127,23.833279
59.49775,11.525514,19931.717,25.463846
59.50231,11.5255375,19890.57,26.853422
59.504868,11.525776,19873.025,28.533644
59.508865,11.5233345,19853.562,29.681528
59.511852,11.520788,19775.438,31.49971
59.512676,11.517702,19766.332,33.17808
59.516537,11.521573,19626.334,34.72964
59.520927,11.52136,19631.598,35.89674
59.51949,11.5219555,19545.355,37.22849
59.521862,11.519202,19474.135,39.121002
59.525818,11.522801,19472.72,40.437943
59.528324,11.516138,19387.588,41.816013
59.531017,11.515887,19362.52,43.31411
59.5379,11.51853,19339.494,45.00974
59.538864,11.5223255,19230.656,46.620655
59.543114,11.52466,19199.488,48.06964
59.54035,11.522275,19153.19,49.416687
59.545135,11.522091,19078.102,51.023308
59.5507,11.517077,19072.166,52.659462
59.552914,11.514924,19006.213,53.52332
59.55306,11.516926,18940.443,55.510864
59.558357,11.519087,18911.096,56.68969
59.56024,11.520834,18846.982,58.534836
59.56253,11.519218,18783.178,60.07486
59.56731,11.5172205,18744.479,62.02668
59.5705,11.516247,18710.012,63.216797
59.572052,11.521148,18633.74,64.23039
59.57619,11.5188265,18587.637,66.501625
59.576645,11.52418,18537.357,67.67378
59.579132,11.523812,18480.78,68.70496
59.580845,11.523031,18486.043,70.56411
59.58328,11.522325,18411.57,71.92133
59.589893,11.517221,18366.271,74.56336
59.59248,11.520806,18328.629,75.26929
59.595367,11.517351,18231.85,76.88861
59.59907,11.525153,18191.72,78.71341
59.59934,11.523801,18144.006,79.78542
59.601856,11.522896,18096.58,81.50424
59.60446,11.516645,18074.049,82.86808
59.60291,11.519268,18021.402,84.51858
59.61245,11.513025,17965.086,86.07306
59.616024,11.519529,17950.9,87.54841
59.615658,11.524123,17873.883,88.6447
59.61967,11.528174,17828.719,90.58107
59.62145,11.528038,17770.135,91.83086
59.62215,11.519245,17708.48,93.23929
59.625587,11.524335,17712.94,94.9295
59.626484,11.518533,17647.855,96.133995
59.632607,11.515352,17613.016,98.12297
59.634808,11.526049,17584.742,99.513466
59.636528,11.523424,17513.166,101.26131
59.6371,11.524404,17473.135,102.41983
59.640026,11.528134,17428.172,103.983665
59.642433,11.523339,17381.291,105.55245
59.64683,11.526273,17359.34,106.87994
59.645977,11.5268545,17311.117,108.43732
59.6501,11.525587,17255.047,109.51072
59.654613,11.524318,17211.246,111.49233
59.656643,11.526211,17157.71,111.59013
59.65885,11.525543,17140.693,113.199615
59.661198,11.529914,17085.81,113.375305
59.66399,11.526892,17028.83,115.66087
59.666344,11.5299635,17022.53,116.90516
59.66863,11.527221,16946.22,119.60212
59.670757,11.529733,16925.791,119.17322
59.672817,11.531539,16885.805,122.25779
59.675014,11.531585,16845.346,123.339455
59.67752,11.529484,16803.307,124.511185
59.677944,11.530762,16749.664,125.78212
59.68123,11.530809,16718.352,127.42835
59.68293,11.5310135,16678.541,129.24379
59.68541,11.532056,16621.895,131.61551
59.685585,11.535238,16596.953,131.85165
59.687664,11.533557,16575.23,132.71732
59.691128,11.5340185,16534.525,134.62825
59.69403,11.537053,16479.104,138.28137
59.696083,11.535125,16437.844,138.66907
59.697594,11.533114,16417.848,139.20914
59.699963,11.538579,16366.407,140.61215
59.70199,11.536539,16331.436,143.82083
59.700947,11.53943,16297.2295,144.74657
59.70311,11.539093,16260.314,145.85864
59.706936,11.538759,16267.464,147.56943
59.707653,11.538561,16204.309,149.31741
59.713127,11.538086,16172.79,151.2943
59.711067,11.539512,16103.006,152.18651
59.715,11.540043,16050.782,154.79146
59.716125,11.541701,16051.4795,154.84637
59.71732,11.544252,15992.797,156.69252
59.719097,11.543462,15946.178,158.10887
59.722427,11.539262,15934.607,158.63266
59.72187,11.538349,15881.013,162.55464
59.72746,11.536092,15835.378,161.95894
59.72798,11.541563,15787.815,164.08157
59.730274,11.537869,15725.237,166.57594
59.730206,11.542383,15714.644,167.16866
59.730793,11.541047,15644.477,169.46071
59.735725,11.540552,15610.789,171.93135
59.73657,11.537668,15544.212,172.49744
59.739197,11.538716,15544.337,173.44737
59.73864,11.538564,15484.51,174.72246
59.742676,11.545712,15452.9,177.53029
59.74489,11.535371,15364.138,178.2558
59.74455,11.547807,15355.014,179.32661
59.747356,11.547575,15297.984,181.05173
